"country","group","conflicts","split","spillover","region","pop","area","lake","river","capital","borderdist","capdist","seadist","coastal","meanelev","agriculture","diamond","malaria","petroleum","island","city1400"
"CMR","BAMILEKE",1,0,0,"other",700816.908329386,7.40178644188804,0,0,0,163.30290222168,0.19465683400631,0.15602345764637,0,0.925295114517212,0.368499994277954,0,0.543178796768188,0,0,0
"CMR","BANGANDU",0,0,1,"other",720.400824879722,2.48043181131773,0,0,0,53.8725318908691,0.469703286886215,0.581825256347656,0,0.451513886451721,0.277749985456467,0,1,0,0,0
"CMR","BATA",0,1,0.25,"other",22028.6085186419,1.87378945643353,0,1,0,1.43898105621338,0.661309242248535,0.73795485496521,0,0.4739930331707,0.593500018119812,0,1,0,0,0
"CMR","BAYA",14,1,0.200000002980232,"other",62835.8889686893,23.3444862815286,0,1,0,25.160816192627,0.376917570829391,0.514846682548523,0,0.840820848941803,0.421849995851517,0,0.928682029247284,0,0,0
"CMR","BOKI",0,1,0.5,"other",5042.13166416271,0.773633659527192,0,0,0,6.21203088760376,0.354005128145218,0.163046687841415,0,0.300787031650543,0.580000042915344,0,0.960012018680573,0,0,0
"CMR","CHAMBA",0,0,0,"other",804.01783238541,0.209634002171192,0,0,0,6.00128078460693,0.533349633216858,0.599336683750153,0,0.536277830600739,0.499333322048187,0,0.634571492671967,0,0,0
"CMR","DAMA",1,0,0.333333343267441,"other",8783.85236856296,3.18253107579139,0,0,0,33.8753890991211,0.629836618900299,0.730366051197052,0,0.330092579126358,0.509666681289673,0,1,0,0,0
"CMR","DARI",0,1,0.333333343267441,"other",320.639231216218,1.3283627116153,0,0,0,8.6964225769043,0.650857627391815,0.758736848831177,0,0.421097218990326,0.469999998807907,0,1,0,0,0
"CMR","DUALA",41,0,0.400000005960464,"other",236460.644160842,6.09233917102631,0,1,0,164.844436645508,0.173557043075562,0.0289782881736755,1,0.0610055401921272,0.320600003004074,0,0.333333343267441,1,0,0
"CMR","DURU",0,0,0.200000002980232,"other",22198.5652212019,10.8844384972391,0,1,0,106.397270202637,0.551931738853455,0.657150983810425,0,0.588180541992188,0.512499988079071,0,0.731529057025909,0,0,0
"CMR","DZEM",0,1,0.400000005960464,"other",19568.8784164446,45.3301436860466,0,1,0,98.5234146118164,0.30765426158905,0.433976680040359,0,0.567383110523224,0.29666668176651,0,0.992143273353577,0,0,0
"CMR","EKOI",0,1,0.25,"other",27067.8354321866,2.55671356497233,0,0,0,10.6532249450684,0.334594309329987,0.101992897689342,0,0.380604147911072,0.646499991416931,0,0.902751505374908,0,0,0
"CMR","FALI",0,0,0.666666686534882,"other",60252.0781659911,3.05569631796475,0,0,0,38.3066024780273,0.700202107429504,0.784042179584503,0,0.453344464302063,0.772199988365173,0,1,0,0,0
"CMR","FANG",31,1,0.28571429848671,"other",745647.983528826,61.5234634191539,0,1,1,133.456405639648,0.0755288079380989,0.216756269335747,0,0.571492433547974,0.303000003099442,0,0.899556517601013,0,0,0
"CMR","FIA",1,0,0.16666667163372,"other",88442.0121658352,6.77580037460726,0,1,0,198.669723510742,0.107630290091038,0.188018158078194,0,0.56354171037674,0.33500000834465,0,0.852570950984955,0,0,0
"CMR","FUNGON",0,1,0.333333343267441,"other",37873.5192481525,3.44886919482659,0,0,0,19.9098491668701,0.346244663000107,0.291132062673569,0,0.852763891220093,0.40650001168251,0,0.812275648117065,0,0,0
"CMR","FUT",8,0,0,"other",93264.103929791,1.62368607818164,0,0,0,71.9548416137695,0.286108583211899,0.227310419082642,0,1.28199994564056,0.319666653871536,0,0.348617434501648,0,0,0
"CMR","GALIM",0,0,0,"other",4544.29554206025,1.5397038307899,0,0,0,62.6068115234375,0.420785218477249,0.500642240047455,0,0.945284724235535,0.428250014781952,0,0.743302285671234,0,0,0
"CMR","GISIGA",2,0,0.875,"other",234968.908668464,5.77364804291758,0,0,0,61.0618476867676,0.825958549976349,0.917971193790436,0,0.407064825296402,0.682500004768372,0,1,0,0,0
"CMR","GUDE",0,1,0.5,"other",130860.612386183,4.19674858317964,0,0,0,40.095458984375,0.750446856021881,0.835748910903931,0,0.543041706085205,0.630999982357025,0,1,0,0,0
"CMR","IBIBIO",31,1,0,"other",12095.0874948001,0.886248586667672,0,0,0,10.7401113510132,0.331823885440826,0.00132042693439871,1,0.0543055981397629,0.455000013113022,0,0.5,1,0,0
"CMR","KAKA",2,0,0.75,"other",51291.369762443,13.0580349381885,0,1,0,44.862377166748,0.322747439146042,0.482704222202301,0,0.616894483566284,0.362199991941452,0,1,0,0,0
"CMR","KANURI",0,0,1,"other",2254.24540559522,0.125600703153826,0,1,0,0.445906013250351,0.994272708892822,1.07327473163605,0,0.287861078977585,0.16949999332428,0,0.991507887840271,0,0,0
"CMR","KAPSIKI",0,1,0.666666686534882,"other",75310.7902440972,1.92935795745212,0,0,0,26.1014518737793,0.781838476657867,0.864578068256378,0,0.612041711807251,0.689999997615814,0,1,0,0,0
"CMR","KENTU",0,0,1,"other",698.015048245598,0.114625005967901,0,0,0,2.38470506668091,0.368429958820343,0.341867923736572,0,0.673291623592377,0.615000009536743,0,1,0,0,0
"CMR","KEPERE",0,0,0.400000005960464,"other",14464.9670511537,9.01110081387885,0,1,0,124.79500579834,0.258668392896652,0.402920842170715,0,0.693597257137299,0.323125004768372,0,0.996922016143799,0,0,0
"CMR","KOKO",1,0,0.28571429848671,"other",239957.926258486,16.1395055476801,0,1,0,221.583358764648,0.10039983689785,0.0953117609024048,0,0.407212287187576,0.340214282274246,0,0.759043633937836,1,0,0
"CMR","KOM",2,0,0.428571432828903,"other",40236.2194389867,1.75013936629856,0,0,0,61.8177261352539,0.308616101741791,0.260978698730469,0,1.1712406873703,0.349333345890045,0,0.554481387138367,0,0,0
"CMR","KOSSI",0,0,0,"other",270748.714996196,7.08648189398228,0,0,0,109.571029663086,0.219146654009819,0.0842781811952591,0,0.488260418176651,0.394625008106232,0,0.668084800243378,1,0,0
"CMR","KOTOKO",7,1,1,"other",7863.16125804394,2.40820365171037,0,1,0,17.0815372467041,0.926311552524567,1.02024495601654,0,0.29760554432869,0.356599986553192,0,1,0,0,0
"CMR","KOTOPO",0,0,0,"other",956.881356173484,4.31275203424572,0,0,0,31.8769378662109,0.49658328294754,0.566419422626495,0,0.566037058830261,0.512000024318695,0,0.6727454662323,0,0,0
"CMR","KPE",11,0,0,"other",211163.98309368,3.88273331648605,0,0,0,102.782012939453,0.243805080652237,0.0294109787791967,1,0.282902777194977,0.480500012636185,0,0.566455185413361,1,0,0
"CMR","KUNDU",2,0,0.333333343267441,"other",125444.329276676,7.24592459578682,0,0,0,49.5803413391113,0.284211158752441,0.0475119650363922,1,0.489250004291534,0.536428570747375,0,0.846297204494476,1,0,0
"CMR","LAKA (ADAMAWA",1,1,0.666666686534882,"other",5647.56048385006,5.19287744643156,0,1,0,23.5372314453125,0.604726612567902,0.724568605422974,0,0.65284526348114,0.573285698890686,1,0.99309253692627,0,0,0
"CMR","LI",1,0,0,"other",74782.8189819313,0.985628187832291,0,0,0,79.8936080932617,0.278829842805862,0.202042832970619,0,1.16823613643646,0.372999995946884,0,0.373938322067261,0,0,0
"CMR","MAKA",2,0,0.600000023841858,"other",81484.9141487836,11.4592114226143,0,0,0,163.95295715332,0.193978205323219,0.361464440822601,0,0.656385779380798,0.248555555939674,0,0.982981324195862,0,0,0
"CMR","MAMBILA",0,1,0.25,"other",13579.523623522,3.60245348900763,0,1,0,14.7817125320435,0.322347462177277,0.376368999481201,0,1.1321427822113,0.381714284420013,0,0.687394380569458,0,0,0
"CMR","MANDARA",7,1,0.666666686534882,"other",27641.2661754746,1.65436707753568,0,0,0,17.2337551116943,0.882022202014923,0.971171021461487,0,0.376435190439224,0.434000015258789,0,1,0,0,0
"CMR","MASA",0,0,1,"other",17930.4084985544,0.832678555023862,0,1,0,8.14980888366699,0.813105165958405,0.918418109416962,0,0.333673626184464,0.599749982357025,0,1,0,0,0
"CMR","MATAKAM",2,1,0.5,"other",89958.8257721258,1.80254153994494,0,0,0,22.4823684692383,0.814120531082153,0.897043466567993,0,0.645555555820465,0.547999978065491,0,0.987764000892639,0,0,0
"CMR","MBERE",1,1,0.5,"other",2009.80886926969,4.5303423047851,0,0,0,35.5570831298828,0.5306436419487,0.654326736927032,0,1.04358887672424,0.504400014877319,0,0.749476909637451,0,0,0
"CMR","MBUM",0,0,0.5,"other",67259.5257535583,21.7389507208038,0,1,0,158.617416381836,0.464897215366364,0.570461452007294,0,0.837188899517059,0.469350010156631,0,0.828957855701447,0,0,0
"CMR","MUM",0,0,0.25,"other",116195.531883954,6.0992585777562,0,1,0,101.698280334473,0.207290083169937,0.231384739279747,0,0.995055556297302,0.306166648864746,0,0.729387640953064,0,0,0
"CMR","MUNDANG",1,1,0.600000023841858,"other",61352.9080526357,2.28926307342613,0,0,0,14.089186668396,0.772318065166473,0.868149876594543,0,0.385138899087906,0.519428551197052,0,1,0,0,0
"CMR","MUSGU",0,1,0.75,"other",15979.7279498936,1.81974950035164,0,1,0,14.8266401290894,0.87376481294632,0.969487428665161,0,0.310868054628372,0.607749998569489,0,1,0,0,0
"CMR","NAMSHI",0,0,0,"other",24494.9241871853,5.03443316312688,0,0,0,68.3375473022461,0.554863631725311,0.642433524131775,0,0.484122216701508,0.529199957847595,0,0.507399320602417,0,0,0
"CMR","NDOB",3,0,0,"other",108815.208465902,2.64581826405257,0,0,0,88.247314453125,0.252444744110107,0.234196975827217,0,1.37617361545563,0.333249986171722,0,0.482021749019623,0,0,0
"CMR","NEN",0,0,0,"other",31567.0458726769,3.92170163441515,0,1,0,211.405166625977,0.124013051390648,0.131502389907837,0,0.510722219944,0.325714290142059,0,0.979782342910767,0,0,0
"CMR","NGUMBA",0,1,0.5,"other",40418.8625328412,9.41413736041115,0,0,0,85.7434692382812,0.157142743468285,0.0569626875221729,0,0.319768488407135,0.340555548667908,0,0.91937530040741,1,0,0
"CMR","NSAW",4,0,0.400000005960464,"other",60662.5337820259,2.26863908789675,0,0,0,44.0102882385254,0.276001840829849,0.277883768081665,0,1.25398147106171,0.309333324432373,0,0.45454153418541,0,0,0
"CMR","NSUNGLI",0,1,0.5,"other",20969.3496099834,1.55097899997197,0,0,0,8.86673545837402,0.29191118478775,0.313179701566696,0,1.12788200378418,0.412499994039536,0,0.739752471446991,0,0,0
"CMR","PODOKWO",1,0,0.75,"other",56939.1539729986,1.07306730830428,0,0,0,22.5668106079102,0.84911721944809,0.934746265411377,0,0.528708338737488,0.481249988079071,0,1,0,0,0
"CMR","PUKU",1,1,0.5,"other",10134.4399801475,3.13931000969509,0,0,0,38.3023452758789,0.216835603117943,0.016914427280426,1,0.05125692486763,0.355499982833862,0,0.5,0,0,0
"CMR","SANGA",2,1,0.333333343267441,"other",19023.2175640353,13.8763220109957,0,1,0,42.2616195678711,0.465579688549042,0.582265853881836,0,0.470382928848267,0.288285702466965,0,1,0,0,0
"CMR","SHUWA",2,1,0.666666686534882,"other",62514.1394145801,6.06370040691878,0,1,0,0.831282019615173,0.987146019935608,1.0751850605011,0,0.302422821521759,0.250355541706085,0,0.958856642246246,0,0,0
"CMR","TIGON",1,1,0.400000005960464,"other",31954.5035211624,1.83335253288308,0,0,0,14.8607530593872,0.32657253742218,0.321419060230255,0,1.02632641792297,0.514750003814697,0,0.421099871397018,0,0,0
"CMR","TIKAR",0,0,0.200000002980232,"other",40125.1701879547,9.34793388494071,0,1,0,79.412223815918,0.228061348199844,0.298192083835602,0,0.809093773365021,0.275249987840652,0,0.866534352302551,0,0,0
"CMR","TUBURI",0,1,0.5,"other",138193.946028446,3.65067811147074,0,1,0,24.5856285095215,0.816169559955597,0.916368842124939,0,0.353435188531876,0.562166690826416,0,1,0,0,0
"CMR","VERE",0,0,0.333333343267441,"other",1207.73481119657,0.134576158022638,0,0,0,2.23114991188049,0.588508725166321,0.659864187240601,0,0.442499995231628,0.648499965667725,0,0.825176000595093,0,0,0
"CMR","WAKURA",0,1,0.666666686534882,"other",20462.9964277265,0.466626760790765,0,0,0,5.27199792861938,0.849716663360596,0.931260883808136,0,0.532157421112061,0.428000003099442,0,1,0,0,0
"CMR","WIDEKUM",1,0,0.125,"other",145697.655720345,3.70253388786113,0,0,0,55.5780830383301,0.302280455827713,0.199181973934174,0,1.01989448070526,0.368400007486343,0,0.49765220284462,0,0,0
"CMR","WUM",0,1,0.25,"other",11025.5966346093,0.916956724303264,0,0,0,16.3458557128906,0.348909020423889,0.251368492841721,0,0.856180608272552,0.356000006198883,0,0.762384533882141,0,0,0
"CMR","WUTE",0,0,0.200000002980232,"other",17087.5137675916,14.7081350487821,0,1,0,165.347274780273,0.197375059127808,0.31879660487175,0,0.706580817699432,0.271545469760895,0,0.988066375255585,0,0,0
"CAF","AZANDE",59,1,0.75,"other",16288.6228811403,21.8639331339684,0,1,0,35.1896324157715,0.739964306354523,1.59774422645569,0,0.587530493736267,0.397549986839294,0,1,0,0,0
"CAF","BANDA",132,0,0.928571403026581,"other",355343.0594123,257.551807453164,0,1,0,238.476516723633,0.46703115105629,1.31836378574371,0,0.56824654340744,0.33497479557991,1,1,0,0,0
"CAF","BANZIRI",2,1,0.25,"other",41139.1232407571,10.3846666986893,0,1,0,20.6726036071777,0.212344154715538,1.1001843214035,0,0.464956015348434,0.278583347797394,0,1,0,0,0
"CAF","BAYA",101,1,0.375,"other",346948.717077815,90.6030040276521,0,1,0,161.645843505859,0.284144699573517,0.692585289478302,0,0.679996371269226,0.298282623291016,1,0.920423984527588,0,0,0
"CAF","BOFI",1,0,1,"other",17096.723445077,2.87368426089522,0,1,0,35.3836860656738,0.115135058760643,0.7949578166008,0,0.494284719228745,0.240749999880791,0,1,0,0,0
"CAF","BWAKA",392,1,0.400000005960464,"other",170220.408310779,8.32714701764696,0,1,1,40.3080253601074,0.0530613698065281,0.864882230758667,0,0.414049386978149,0.287111103534698,1,1,0,0,0
"CAF","GOBU",0,0,0.5,"other",823.825896617327,0.560303932381258,0,1,0,9.8612060546875,0.22543378174305,1.11145412921906,0,0.48320135474205,0.25900000333786,0,1,0,0,0
"CAF","GULA",2,1,0.75,"other",3207.77486267671,14.1008655392028,0,1,0,50.6145706176758,0.585241198539734,1.31241929531097,0,0.469230771064758,0.608461558818817,0,1,0,0,0
"CAF","HABBANIA",2,0,1,"other",375.853775357356,0.937106312577054,0,0,0,7.70115613937378,0.851465404033661,1.58122909069061,0,0.544148206710815,0.280666679143906,0,1,0,0,0
"CAF","KAKA",3,0,0.666666686534882,"other",6084.18202031578,1.20099378420819,0,1,0,4.61112022399902,0.373918145895004,0.55435436964035,0,0.594972252845764,0.418000012636185,0,1,0,0,0
"CAF","KARA",72,1,0.600000023841858,"other",7139.57348507819,39.8224220749635,0,1,0,89.2648010253906,0.727092683315277,1.49000597000122,0,0.612953722476959,0.519095242023468,1,0.974897980690002,0,0,0
"CAF","KARE",13,1,1,"other",2891.94924024337,2.69722461074934,0,1,0,14.9012966156006,0.8302041888237,1.68128609657288,0,0.604506969451904,0.344999998807907,0,1,0,0,0
"CAF","KREISH",0,1,0.5,"other",7.6104599561745,4.24071779761667,0,0,0,5.1897439956665,0.769488751888275,1.59172856807709,0,0.825416684150696,0.53166663646698,0,1,0,0,0
"CAF","LAKA (ADAMAWA",13,1,1,"other",28223.0227504348,2.93471949551959,0,0,0,19.6964664459229,0.413514763116837,0.811187148094177,0,0.592604160308838,0.550374984741211,0,1,0,0,0
"CAF","MANDJA",119,0,0.666666686534882,"other",140050.872308071,37.031775890411,0,1,0,145.829238891602,0.174246817827225,0.921089589595795,0,0.50965279340744,0.298416674137115,0,1,0,0,0
"CAF","MBERE",68,1,0.75,"other",103564.885225419,13.9231780279699,0,1,0,54.5572967529297,0.39223039150238,0.757122337818146,0,0.674767911434174,0.449285715818405,0,0.925603926181793,0,0,0
"CAF","NDOGO",44,1,0.666666686534882,"other",5505.06744762188,12.7728800945667,0,1,0,34.9323616027832,0.895610332489014,1.73926281929016,0,0.619760155677795,0.38081818819046,0,1,0,0,0
"CAF","NDUKA",71,1,0.666666686534882,"other",53972.9013831786,33.2726648688161,0,1,0,51.7216567993164,0.430967003107071,1.11275136470795,0,0.405786633491516,0.603454530239105,0,1,0,0,0
"CAF","NGAMA",24,1,0.75,"other",9939.76813662709,9.50108227633478,0,1,0,35.1953735351562,0.366314858198166,0.905992329120636,0,0.427645057439804,0.576555550098419,0,1,0,0,0
"CAF","NGBANDI",4,0,0.75,"other",4724.79247560784,0.529217290196631,0,1,0,11.3214454650879,0.322248339653015,1.19862854480743,0,0.484799981117249,0.269800007343292,0,1,0,0,0
"CAF","NZANKARA",23,1,0.5,"other",60174.5559198405,9.30717056397997,0,1,0,1.37685298919678,0.476462453603745,1.34666728973389,0,0.521025240421295,0.41790908575058,0,1,0,0,0
"CAF","PANDE",0,1,0.600000023841858,"other",12058.7844766468,7.1803083312603,0,1,0,11.7935256958008,0.218537509441376,0.700932860374451,0,0.494873017072678,0.183285713195801,1,1,0,0,0
"CAF","RUNGA",5,1,0.666666686534882,"other",921.516971742588,13.2555412719326,0,1,0,25.0587558746338,0.762027442455292,1.47188293933868,0,0.460651516914368,0.668181836605072,0,1,0,0,0
"CAF","SANGA",9,1,0.333333343267441,"other",12689.9119489877,10.2111900466989,0,1,0,18.9082717895508,0.312585681676865,0.61988365650177,0,0.492652773857117,0.276583343744278,1,1,0,0,0
"CAF","YAKOMA",6,1,0.5,"other",42872.8351253709,4.62718993579268,0,1,0,16.4638862609863,0.347884893417358,1.22374367713928,0,0.494961112737656,0.268200010061264,0,1,0,0,0
"CAF","YANGERE",1,0,0.75,"other",30713.3232148807,10.4894518727741,0,1,0,80.0153045654297,0.250453054904938,0.665469586849213,0,0.553072214126587,0.213599994778633,0,1,0,0,0
"DJI","AFAR",28,1,1,"east",71096.7424798624,20.1641591070244,1,0,0,54.6891746520996,0.0693463161587715,0.0217626355588436,1,0.351342022418976,0.0191374998539686,0,0.139623925089836,0,0,0
"DJI","ESA",26,1,1,"east",12169.518781893,1.39060973944685,0,0,0,14.7116746902466,0.0521728023886681,0.0406291671097279,1,0.377018481492996,0.0261666662991047,0,0.0887609198689461,0,0,0
"EGY","ABABDA",24,1,0.333333343267441,"north",147735.555695797,112.166571080862,1,1,0,160.684585571289,0.729715704917908,0.148161262273788,1,0.351493716239929,0.00354716996662319,0,0.00338696944527328,0,0,0
"EGY","BARABRA",0,1,0.333333343267441,"north",5729.6567938866,39.7859043572891,1,1,0,94.8694152832031,0.775975167751312,0.395136296749115,0,0.283056765794754,0.00208695651963353,0,0.000667599961161613,0,0,0
"EGY","BIDEYAT",0,1,0,"north",3986.84420914599,17.445013529217,0,0,0,36.2871284484863,1.00186991691589,0.940241396427155,0,0.680644452571869,0.00430000014603138,0,0.00115572731010616,0,1,0
"EGY","DAKHLA",0,0,0,"north",7310.41024503716,24.0471679508117,0,0,0,392.441009521484,0.537364840507507,0.51037585735321,0,0.280062109231949,0.002470588311553,0,0.000288749986793846,0,0,0
"EGY","EGYPTIANS",3045,0,0.400000005960464,"north",25832807.1745868,126.26510121943,0,1,1,616.823486328125,0.226748123764992,0.182252764701843,1,0.179880157113075,0.007281428668648,0,0.000648299988824874,1,0,1
"EGY","KHARGA",2,0,0.25,"north",1820.63366671776,67.4165657229586,0,0,0,236.589202880859,0.655377268791199,0.447218477725983,0,0.291174590587616,0.00211428571492434,0,0.000706124992575496,0,0,0
"EGY","MAAZA",751,0,0.5,"north",1656346.16043135,81.7168506592162,1,1,0,637.034912109375,0.223374232649803,0.0640571489930153,1,0.2696493268013,0.00542083336040378,0,0.000899798062164336,1,0,0
"EGY","SAADI",14,0,0,"north",88665.8087602896,169.853262439571,0,0,0,301.614440917969,0.336314111948013,0.179605975747108,1,0.164376586675644,0.00446931831538677,0,0.000357499986421317,1,0,0
"EGY","SANUSI",2,0,0,"north",249.244188849534,0.694951466763361,0,0,0,8.46888160705566,0.614788234233856,0.0392143540084362,1,0.126590266823769,0.0162749998271465,0,0.000192499996046536,0,0,0
"EGY","SIWA",0,0,0,"north",4346.60991019936,18.6160942578462,0,0,0,95.055061340332,0.530050218105316,0.258994877338409,0,0.102165222167969,0.00136842112988234,0,0,0,0,0
"GNQ","BUBI",21,0,0,"other",38025.5958046698,1.84568676928617,0,0,1,147.365432739258,0.0303911902010441,0.0110151842236519,1,0.0652221962809563,0.438300013542175,0,0.515254974365234,0,1,0
"GNQ","FANG",3,1,1,"other",111218.415179582,12.3124161492097,0,1,0,45.881103515625,0.337603390216827,0.119383916258812,0,0.344652771949768,0.318583339452744,0,0.949759304523468,0,0,0
"GNQ","NGUMBA",0,1,1,"other",37329.1824169015,5.00092828083293,0,1,0,56.664623260498,0.286092936992645,0.0590241625905037,0,0.224736109375954,0.300000011920929,0,0.943480253219604,0,0,0
"GNQ","PUKU",7,1,1,"other",48312.2046154853,4.96828835338576,0,1,0,63.7258453369141,0.263492077589035,0.015639204531908,1,0.0852222219109535,0.343600004911423,0,0.791574835777283,0,0,0
"GNQ","SEKE",0,1,1,"other",5969.85000511004,2.59769861392054,0,0,0,24.7065830230713,0.318060904741287,0.0466467291116714,0,0.220354199409485,0.397000014781952,0,0.918610334396362,0,0,0
"ERI","AFAR",33,1,1,"east",58006.721505354,26.8318379770774,0,0,0,30.5498332977295,0.310004740953445,0.0289607867598534,1,0.304888874292374,0.0103200003504753,0,0.122052408754826,0,0,0
"ERI","AMER",0,1,0,"east",120175.870966662,18.7600311018097,0,0,0,49.1231842041016,0.214565858244896,0.12146869301796,1,0.649559497833252,0.0244999993592501,0,0.239571824669838,0,0,0
"ERI","BAREA",1,0,0.400000005960464,"east",12221.3324218493,3.29342333850308,0,0,0,70.5538482666016,0.166089370846748,0.197114571928978,0,0.827548563480377,0.0559999980032444,0,0.661320805549622,0,0,0
"ERI","BOGO",0,0,0.5,"east",87764.2126526332,2.45855740357807,0,0,0,112.754249572754,0.071592703461647,0.0888264551758766,0,1.27944445610046,0.0665000006556511,0,0.525438189506531,0,0,0
"ERI","HADENDOWA",7,0,0.666666686534882,"east",2810.08749168646,3.89831188202352,0,0,0,6.26009178161621,0.232616409659386,0.23017792403698,0,0.599607586860657,0.0263749994337559,0,0.465606480836868,0,0,0
"ERI","KUNAMA",28,0,0.5,"east",52045.9548672762,5.79150806160674,0,0,0,65.0017700195312,0.167773440480232,0.220813304185867,0,0.887199103832245,0.100000001490116,0,0.915150165557861,0,0,0
"ERI","SAHO",4,1,0.666666686534882,"east",28144.1360016793,4.52449292604547,0,0,0,45.9070625305176,0.0940119177103043,0.0150470994412899,1,0.675130903720856,0.0288571435958147,0,0.402202695608139,0,0,0
"ERI","TIGRE",14,0,0.600000023841858,"east",177373.648315942,22.8718608150092,0,0,0,140.069564819336,0.120620079338551,0.0699228420853615,1,0.781822204589844,0.0342333316802979,0,0.397311806678772,0,0,0
"ERI","TIGRINYA",169,1,0.16666667163372,"east",873289.364391413,33.0023789104666,0,1,1,15.5242490768433,0.0992681384086609,0.160268738865852,0,1.10989379882812,0.113535717129707,0,0.657802104949951,0,0,0
"ETH","AFAR",16,1,0.400000005960464,"east",587187.887299553,73.3204369298552,1,1,0,82.3769683837891,0.408253639936447,0.155332610011101,0,0.577602982521057,0.0887804850935936,0,0.350260347127914,0,0,0
"ETH","AMHARA",114,0,0.125,"east",4222840.81572624,123.986926001277,1,1,0,181.793670654297,0.355403125286102,0.410036325454712,0,1.59623849391937,0.730308830738068,0,0.352346360683441,0,0,0
"ETH","ANUAK",58,1,0.16666667163372,"east",15785.878773354,20.7009628945746,0,1,0,39.4425659179688,0.523920774459839,0.9720379114151,0,0.48622864484787,0.901538491249084,0,0.963160037994385,0,0,0
"ETH","ARUSI",43,0,0.28571429848671,"east",1192191.1135421,113.856361584836,0,1,0,312.199462890625,0.300936132669449,0.563141584396362,0,1.36219751834869,0.505462944507599,0,0.323519468307495,0,0,0
"ETH","AWIYA",1,0,0,"east",406145.156997475,6.15759598107443,0,1,0,203.287490844727,0.293437927961349,0.564539313316345,0,1.85655093193054,0.799166679382324,0,0.276255518198013,0,0,0
"ETH","BAKO",0,0,0.333333343267441,"east",128958.541289775,10.7405243960559,0,1,0,88.4477615356445,0.43402886390686,0.915757358074188,0,1.19742226600647,0.725600004196167,0,0.67424750328064,0,0,0
"ETH","BARARETTA",4,1,0.25,"east",62334.0544591058,39.4262579303516,0,1,0,61.3298721313477,0.53775942325592,0.518192410469055,0,0.63382750749588,0.154500007629395,0,0.00846465025097132,0,0,0
"ETH","BERTA",1,1,0.16666667163372,"east",76030.6328261751,12.2047339129715,0,1,0,37.9720077514648,0.454001516103745,0.736501276493073,0,0.93810099363327,0.652454555034637,0,0.710825264453888,0,0,0
"ETH","BORAN",47,1,0.28571429848671,"east",243684.186744742,63.9715646673851,1,0,0,120.21647644043,0.479499995708466,0.70080953836441,0,1.24079298973083,0.463606059551239,0,0.156662285327911,0,0,0
"ETH","DARASA",27,0,0.200000002980232,"east",924073.152089777,10.0980049574072,0,1,0,311.398742675781,0.265314906835556,0.700789272785187,0,2.02919435501099,0.957750022411346,0,0.257018983364105,0,0,0
"ETH","ESA",22,1,0.333333343267441,"east",281699.019947127,23.4004222804671,0,0,0,67.8112716674805,0.392612636089325,0.150998800992966,0,0.895742535591125,0.156599998474121,0,0.625539362430573,0,0,0
"ETH","GERI",31,0,0.400000005960464,"east",112459.152358129,9.63470611388381,0,0,0,61.5882911682129,0.457985162734985,0.20527571439743,0,1.49773263931274,0.394124984741211,0,0.575598895549774,0,0,0
"ETH","GIBE",13,0,0,"east",696100.921761397,14.52704434074,0,1,0,251.174194335938,0.252899914979935,0.730883061885834,0,1.84428000450134,0.907833337783813,0,0.325105428695679,0,0,0
"ETH","GIMIRA",4,0,0.333333343267441,"east",215307.053095338,7.72702733080647,0,0,0,72.4702224731445,0.430951625108719,0.908302426338196,0,1.17724657058716,0.970000028610229,0,0.596706867218018,0,0,0
"ETH","GUMUZ",0,0,0.16666667163372,"east",29948.5073458348,20.9589262688283,0,1,0,61.082103729248,0.435750156641006,0.601118266582489,0,0.86433333158493,0.706133306026459,0,0.497340768575668,0,0,0
"ETH","GURAGE",10,0,0,"east",627158.262938691,12.9745526443493,0,0,0,409.794982910156,0.123754173517227,0.587967216968536,0,2.16975235939026,0.962999999523163,0,0.154373064637184,0,0,0
"ETH","HARARI",52,0,0,"east",160258.714511018,2.5981693546734,0,0,0,118.096397399902,0.379487216472626,0.246671110391617,0,1.67012500762939,0.578000009059906,0,0.58955717086792,0,0,0
"ETH","HAWIYA",0,0,0.333333343267441,"east",2532.5277416249,0.85582542450673,0,0,0,12.6467666625977,0.784557700157166,0.304946810007095,0,0.257694453001022,0.0199999995529652,0,0.00346500007435679,0,0,0
"ETH","ISHAAK",20,1,0,"east",123371.889511489,23.8471386639592,0,0,0,31.9400272369385,0.664716303348541,0.228375598788261,0,0.983366966247559,0.0551052652299404,0,0.313221335411072,0,0,0
"ETH","ITTU",80,0,0.28571429848671,"east",1132854.77048357,35.5749310829465,0,1,0,205.659591674805,0.288959890604019,0.3172946870327,0,1.35697758197784,0.412142843008041,0,0.741485893726349,0,0,0
"ETH","JANJERO",0,0,0,"east",203167.01179941,4.06235737431431,0,1,0,302.169708251953,0.19445513188839,0.680246114730835,0,1.86190748214722,0.94866669178009,0,0.438655823469162,0,0,0
"ETH","KAFA",4,0,0,"east",428398.740320909,13.4112977757993,0,0,0,155.924835205078,0.345582664012909,0.824674189090729,0,1.63827788829803,0.978545427322388,0,0.433640748262405,0,0,1
"ETH","KAMBATA",7,0,0,"east",1081253.89022708,9.55608446296608,0,0,0,334.770751953125,0.185198560357094,0.663340032100677,0,1.95006251335144,0.94225001335144,0,0.272522509098053,0,0,0
