"id","period","session","firm","firmx","order","gender","manager","student","retir","senior","seniord","workingsenior","workingjunior","information","nbseniors","homogend","homodgenck","contribution","pot","potlag","potimean","potimeanlag","payoffpggame","desirnbseniors","invest","payoffriskgame","letters","idicompet","seniordopponent","seniori","option","option0","twoperstour","beliefself","beliefseniors","beliefjuniors","beliefsmatchs","beliefjmatchj","relatabil","performance","perfi","payoffcompetitiongame","expesenck","potlagsenior","heterogend"
38,6,3,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,20,28,28,4,4,327,2,100,250,1,37,0,0,1,0,0,8,9,7,NA,7,1,7,6,210,NA,0,0
38,7,3,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,9,28,4.5,4,327,2,100,250,1,37,0,0,1,0,0,8,9,7,NA,7,1,7,6,210,NA,0,0
38,8,3,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,4,9,9,2.5,4.5,327,2,100,250,1,37,0,0,1,0,0,8,9,7,NA,7,1,7,6,210,NA,0,0
38,9,3,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,20,24,9,2,2.5,327,2,100,250,1,37,0,0,1,0,0,8,9,7,NA,7,1,7,6,210,NA,0,0
38,10,3,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,20,32,24,6,2,327,2,100,250,1,37,0,0,1,0,0,8,9,7,NA,7,1,7,6,210,NA,0,0
38,11,3,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,20,31,32,5.5,6,327,2,100,250,1,37,0,0,1,0,0,8,9,7,NA,7,1,7,6,210,NA,0,0
38,12,3,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,14,31,7,5.5,327,2,100,250,1,37,0,0,1,0,0,8,9,7,NA,7,1,7,6,210,NA,0,0
38,13,3,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,8,14,3.5,7,327,2,100,250,1,37,0,0,1,0,0,8,9,7,NA,7,1,7,6,210,NA,0,0
38,14,3,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,3,8,1,3.5,327,2,100,250,1,37,0,0,1,0,0,8,9,7,NA,7,1,7,6,210,NA,0,0
38,15,3,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,6,9,3,1.5,1,327,2,100,250,1,37,0,0,1,0,0,8,9,7,NA,7,1,7,6,210,NA,0,0
38,16,3,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,4,12,9,4,1.5,327,2,100,250,1,37,0,0,1,0,0,8,9,7,NA,7,1,7,6,210,NA,0,0
38,17,3,1,1,1,1,0,0,0,0,0,0,1,1,2,0,0,13,35,12,11,4,327,2,100,250,1,37,0,0,1,0,0,8,9,7,NA,7,1,7,6,210,0,0,1
39,1,3,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,10,34,NA,12,NA,421,1,20,80,1,40,0,0,0,0,NA,4,2,1,NA,1,1,3,16,54,NA,NA,0
39,2,3,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,5,29,34,12,12,421,1,20,80,1,40,0,0,0,0,NA,4,2,1,NA,1,1,3,16,54,NA,12,0
39,3,3,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,11,29,5.5,12,421,1,20,80,1,40,0,0,0,0,NA,4,2,1,NA,1,1,3,16,54,NA,12,0
39,4,3,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,5,7,11,1,5.5,421,1,20,80,1,40,0,0,0,0,NA,4,2,1,NA,1,1,3,16,54,NA,5.5,0
39,5,3,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,7,28,7,10.5,1,421,1,20,80,1,40,0,0,0,0,NA,4,2,1,NA,1,1,3,16,54,NA,1,0
39,6,3,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,3,28,28,12.5,10.5,421,1,20,80,1,40,0,0,0,0,NA,4,2,1,NA,1,1,3,16,54,NA,10.5,0
39,7,3,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,2,9,28,3.5,12.5,421,1,20,80,1,40,0,0,0,0,NA,4,2,1,NA,1,1,3,16,54,NA,12.5,0
39,8,3,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,4,9,9,2.5,3.5,421,1,20,80,1,40,0,0,0,0,NA,4,2,1,NA,1,1,3,16,54,NA,3.5,0
39,9,3,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,24,9,12,2.5,421,1,20,80,1,40,0,0,0,0,NA,4,2,1,NA,1,1,3,16,54,NA,2.5,0
39,10,3,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,5,32,24,13.5,12,421,1,20,80,1,40,0,0,0,0,NA,4,2,1,NA,1,1,3,16,54,NA,12,0
39,11,3,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,3,31,32,14,13.5,421,1,20,80,1,40,0,0,0,0,NA,4,2,1,NA,1,1,3,16,54,NA,13.5,0
39,12,3,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,4,14,31,5,14,421,1,20,80,1,40,0,0,0,0,NA,4,2,1,NA,1,1,3,16,54,NA,14,0
39,13,3,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,6,8,14,1,5,421,1,20,80,1,40,0,0,0,0,NA,4,2,1,NA,1,1,3,16,54,NA,5,0
39,14,3,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,3,8,1.5,1,421,1,20,80,1,40,0,0,0,0,NA,4,2,1,NA,1,1,3,16,54,NA,1,0
39,15,3,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,3,9,3,3,1.5,421,1,20,80,1,40,0,0,0,0,NA,4,2,1,NA,1,1,3,16,54,NA,1.5,0
39,16,3,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,7,12,9,2.5,3,421,1,20,80,1,40,0,0,0,0,NA,4,2,1,NA,1,1,3,16,54,NA,3,0
39,17,3,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,5,21,12,8,2.5,421,1,20,80,1,40,0,0,0,0,NA,4,2,1,NA,1,1,3,16,54,0,2.5,1
40,1,3,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,4,34,NA,15,NA,421,2,31,146,1,39,0,1,0,0,NA,5,6,5,NA,5,0,16,3,288,NA,NA,0
40,2,3,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,4,29,34,12.5,15,421,2,31,146,1,39,0,1,0,0,NA,5,6,5,NA,5,0,16,3,288,NA,0,0
40,3,3,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,11,11,29,0,12.5,421,2,31,146,1,39,0,1,0,0,NA,5,6,5,NA,5,0,16,3,288,NA,0,0
40,4,3,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,7,11,3,0,421,2,31,146,1,39,0,1,0,0,NA,5,6,5,NA,5,0,16,3,288,NA,0,0
40,5,3,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,28,7,13.5,3,421,2,31,146,1,39,0,1,0,0,NA,5,6,5,NA,5,0,16,3,288,NA,0,0
40,6,3,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,5,28,28,11.5,13.5,421,2,31,146,1,39,0,1,0,0,NA,5,6,5,NA,5,0,16,3,288,NA,0,0
40,7,3,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,7,9,28,1,11.5,421,2,31,146,1,39,0,1,0,0,NA,5,6,5,NA,5,0,16,3,288,NA,0,0
40,8,3,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,9,9,4,1,421,2,31,146,1,39,0,1,0,0,NA,5,6,5,NA,5,0,16,3,288,NA,0,0
40,9,3,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,4,24,9,10,4,421,2,31,146,1,39,0,1,0,0,NA,5,6,5,NA,5,0,16,3,288,NA,0,0
40,10,3,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,7,32,24,12.5,10,421,2,31,146,1,39,0,1,0,0,NA,5,6,5,NA,5,0,16,3,288,NA,0,0
40,11,3,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,8,31,32,11.5,12.5,421,2,31,146,1,39,0,1,0,0,NA,5,6,5,NA,5,0,16,3,288,NA,0,0
40,12,3,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,10,14,31,2,11.5,421,2,31,146,1,39,0,1,0,0,NA,5,6,5,NA,5,0,16,3,288,NA,0,0
40,13,3,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,8,14,3.5,2,421,2,31,146,1,39,0,1,0,0,NA,5,6,5,NA,5,0,16,3,288,NA,0,0
40,14,3,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,2,3,8,0.5,3.5,421,2,31,146,1,39,0,1,0,0,NA,5,6,5,NA,5,0,16,3,288,NA,0,0
40,15,3,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,9,3,4.5,0.5,421,2,31,146,1,39,0,1,0,0,NA,5,6,5,NA,5,0,16,3,288,NA,0,0
40,16,3,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,12,9,5.5,4.5,421,2,31,146,1,39,0,1,0,0,NA,5,6,5,NA,5,0,16,3,288,NA,0,0
40,17,3,1,1,1,1,1,0,0,0,0,0,1,1,2,0,0,5,27,12,11,5.5,421,2,31,146,1,39,0,1,0,0,NA,5,6,5,NA,5,0,16,3,288,0,0,1
41,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,20,27,NA,3.5,NA,301,1,55,182,1,42,0,0,0,1,NA,3,5,4,NA,4,0,7,6,126,NA,NA,1
41,2,3,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,17,28,27,5.5,3.5,301,1,55,182,1,42,0,0,0,1,NA,3,5,4,NA,4,0,7,6,126,NA,3.5,1
41,3,3,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,20,28,28,4,5.5,301,1,55,182,1,42,0,0,0,1,NA,3,5,4,NA,4,0,7,6,126,NA,5.5,1
41,4,3,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,11,17,28,3,4,301,1,55,182,1,42,0,0,0,1,NA,3,5,4,NA,4,0,7,6,126,NA,4,1
41,5,3,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,5,14,17,4.5,3,301,1,55,182,1,42,0,0,0,1,NA,3,5,4,NA,4,0,7,6,126,NA,3,1
41,6,3,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,7,14,14,3.5,4.5,301,1,55,182,1,42,0,0,0,1,NA,3,5,4,NA,4,0,7,6,126,NA,4.5,1
41,7,3,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,10,15,14,2.5,3.5,301,1,55,182,1,42,0,0,0,1,NA,3,5,4,NA,4,0,7,6,126,NA,3.5,1
41,8,3,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,12,16,15,2,2.5,301,1,55,182,1,42,0,0,0,1,NA,3,5,4,NA,4,0,7,6,126,NA,2.5,1
41,9,3,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,14,27,16,6.5,2,301,1,55,182,1,42,0,0,0,1,NA,3,5,4,NA,4,0,7,6,126,NA,2,1
41,10,3,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,16,31,27,7.5,6.5,301,1,55,182,1,42,0,0,0,1,NA,3,5,4,NA,4,0,7,6,126,NA,6.5,1
41,11,3,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,20,40,31,10,7.5,301,1,55,182,1,42,0,0,0,1,NA,3,5,4,NA,4,0,7,6,126,NA,7.5,1
41,12,3,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,19,38,40,9.5,10,301,1,55,182,1,42,0,0,0,1,NA,3,5,4,NA,4,0,7,6,126,NA,10,1
41,13,3,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,18,29,38,5.5,9.5,301,1,55,182,1,42,0,0,0,1,NA,3,5,4,NA,4,0,7,6,126,NA,9.5,1
41,14,3,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,10,19,29,4.5,5.5,301,1,55,182,1,42,0,0,0,1,NA,3,5,4,NA,4,0,7,6,126,NA,5.5,1
41,15,3,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,12,14,19,1,4.5,301,1,55,182,1,42,0,0,0,1,NA,3,5,4,NA,4,0,7,6,126,NA,4.5,1
41,16,3,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,16,25,14,4.5,1,301,1,55,182,1,42,0,0,0,1,NA,3,5,4,NA,4,0,7,6,126,NA,1,1
41,17,3,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,12,26,25,7,4.5,301,1,55,182,1,42,0,0,0,1,NA,3,5,4,NA,4,0,7,6,126,1,4.5,1
42,1,3,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,2,27,NA,12.5,NA,456,2,100,0,1,41,1,1,1,0,0,4,5,3,5,NA,0,6,7,180,NA,NA,1
42,2,3,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,6,28,27,11,12.5,456,2,100,0,1,41,1,1,1,0,0,4,5,3,5,NA,0,6,7,180,NA,0,1
42,3,3,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,6,28,28,11,11,456,2,100,0,1,41,1,1,1,0,0,4,5,3,5,NA,0,6,7,180,NA,0,1
42,4,3,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,4,17,28,6.5,11,456,2,100,0,1,41,1,1,1,0,0,4,5,3,5,NA,0,6,7,180,NA,0,1
42,5,3,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,6,14,17,4,6.5,456,2,100,0,1,41,1,1,1,0,0,4,5,3,5,NA,0,6,7,180,NA,0,1
42,6,3,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,3,14,14,5.5,4,456,2,100,0,1,41,1,1,1,0,0,4,5,3,5,NA,0,6,7,180,NA,0,1
42,7,3,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,4,15,14,5.5,5.5,456,2,100,0,1,41,1,1,1,0,0,4,5,3,5,NA,0,6,7,180,NA,0,1
42,8,3,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,4,16,15,6,5.5,456,2,100,0,1,41,1,1,1,0,0,4,5,3,5,NA,0,6,7,180,NA,0,1
42,9,3,1,1,1,1,0,0,0,0,0,0,1,1,2,0,0,5,27,16,11,6,456,2,100,0,1,41,1,1,1,0,0,4,5,3,5,NA,0,6,7,180,NA,0,1
42,10,3,1,1,1,1,0,0,0,0,0,0,1,1,2,0,0,8,31,27,11.5,11,456,2,100,0,1,41,1,1,1,0,0,4,5,3,5,NA,0,6,7,180,NA,0,1
42,11,3,1,1,1,1,0,0,0,0,0,0,1,1,2,0,0,10,40,31,15,11.5,456,2,100,0,1,41,1,1,1,0,0,4,5,3,5,NA,0,6,7,180,NA,0,1
42,12,3,1,1,1,1,0,0,0,0,0,0,1,1,2,0,0,14,38,40,12,15,456,2,100,0,1,41,1,1,1,0,0,4,5,3,5,NA,0,6,7,180,NA,0,1
42,13,3,1,1,1,1,0,0,0,0,0,0,1,1,2,0,0,0,29,38,14.5,12,456,2,100,0,1,41,1,1,1,0,0,4,5,3,5,NA,0,6,7,180,NA,0,1
42,14,3,1,1,1,1,0,0,0,0,0,0,1,1,2,0,0,6,19,29,6.5,14.5,456,2,100,0,1,41,1,1,1,0,0,4,5,3,5,NA,0,6,7,180,NA,0,1
42,15,3,1,1,1,1,0,0,0,0,0,0,1,1,2,0,0,0,14,19,7,6.5,456,2,100,0,1,41,1,1,1,0,0,4,5,3,5,NA,0,6,7,180,NA,0,1
42,16,3,1,1,1,1,0,0,0,0,0,0,1,1,2,0,0,2,25,14,11.5,7,456,2,100,0,1,41,1,1,1,0,0,4,5,3,5,NA,0,6,7,180,NA,0,1
42,17,3,1,1,1,1,0,0,0,0,0,0,1,1,2,0,0,4,26,25,11,11.5,456,2,100,0,1,41,1,1,1,0,0,4,5,3,5,NA,0,6,7,180,2,0,1
43,1,4,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,5,12,NA,3.5,NA,395,1,100,0,0,44,0,0,1,1,1,10,19,15,NA,15,0,8,8,240,NA,NA,0
43,2,4,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,10,19,12,4.5,3.5,395,1,100,0,0,44,0,0,1,1,1,10,19,15,NA,15,0,8,8,240,NA,0,0
43,3,4,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,3,10,19,3.5,4.5,395,1,100,0,0,44,0,0,1,1,1,10,19,15,NA,15,0,8,8,240,NA,0,0
43,4,4,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,11,24,10,6.5,3.5,395,1,100,0,0,44,0,0,1,1,1,10,19,15,NA,15,0,8,8,240,NA,0,0
43,5,4,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,8,24,4,6.5,395,1,100,0,0,44,0,0,1,1,1,10,19,15,NA,15,0,8,8,240,NA,0,0
43,6,4,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,3,6,8,1.5,4,395,1,100,0,0,44,0,0,1,1,1,10,19,15,NA,15,0,8,8,240,NA,0,0
43,7,4,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,5,18,6,6.5,1.5,395,1,100,0,0,44,0,0,1,1,1,10,19,15,NA,15,0,8,8,240,NA,0,0
43,8,4,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,6,18,3,6.5,395,1,100,0,0,44,0,0,1,1,1,10,19,15,NA,15,0,8,8,240,NA,0,0
43,9,4,1,1,0,0,1,0,0,0,0,0,1,0,2,0,0,3,43,6,20,3,395,1,100,0,0,44,0,0,1,1,1,10,19,15,NA,15,0,8,8,240,NA,0,1
43,10,4,1,1,0,0,1,0,0,0,0,0,1,0,2,0,0,10,20,43,5,20,395,1,100,0,0,44,0,0,1,1,1,10,19,15,NA,15,0,8,8,240,NA,0,1
43,11,4,1,1,0,0,1,0,0,0,0,0,1,0,2,0,0,1,16,20,7.5,5,395,1,100,0,0,44,0,0,1,1,1,10,19,15,NA,15,0,8,8,240,NA,0,1
43,12,4,1,1,0,0,1,0,0,0,0,0,1,0,2,0,0,5,23,16,9,7.5,395,1,100,0,0,44,0,0,1,1,1,10,19,15,NA,15,0,8,8,240,NA,0,1
43,13,4,1,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,16,23,8,9,395,1,100,0,0,44,0,0,1,1,1,10,19,15,NA,15,0,8,8,240,NA,0,1
43,14,4,1,1,0,0,1,0,0,0,0,0,1,0,2,0,0,5,23,16,9,8,395,1,100,0,0,44,0,0,1,1,1,10,19,15,NA,15,0,8,8,240,NA,0,1
43,15,4,1,1,0,0,1,0,0,0,0,0,1,0,2,0,0,16,19,23,1.5,9,395,1,100,0,0,44,0,0,1,1,1,10,19,15,NA,15,0,8,8,240,NA,0,1
43,16,4,1,1,0,0,1,0,0,0,0,0,1,0,2,0,0,11,27,19,8,1.5,395,1,100,0,0,44,0,0,1,1,1,10,19,15,NA,15,0,8,8,240,NA,0,1
43,17,4,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,10,23,27,6.5,8,395,1,100,0,0,44,0,0,1,1,1,10,19,15,NA,15,0,8,8,240,0,0,1
44,1,4,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,2,12,NA,5,NA,407,1,40,160,0,43,0,0,1,1,1,5,6,4,NA,4,1,8,8,48,NA,NA,0
44,2,4,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,7,19,12,6,5,407,1,40,160,0,43,0,0,1,1,1,5,6,4,NA,4,1,8,8,48,NA,0,0
44,3,4,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,2,10,19,4,6,407,1,40,160,0,43,0,0,1,1,1,5,6,4,NA,4,1,8,8,48,NA,0,0
44,4,4,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,8,24,10,8,4,407,1,40,160,0,43,0,0,1,1,1,5,6,4,NA,4,1,8,8,48,NA,0,0
44,5,4,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,8,24,3.5,8,407,1,40,160,0,43,0,0,1,1,1,5,6,4,NA,4,1,8,8,48,NA,0,0
44,6,4,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,6,8,3,3.5,407,1,40,160,0,43,0,0,1,1,1,5,6,4,NA,4,1,8,8,48,NA,0,0
44,7,4,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,9,18,6,4.5,3,407,1,40,160,0,43,0,0,1,1,1,5,6,4,NA,4,1,8,8,48,NA,0,0
44,8,4,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,6,18,2.5,4.5,407,1,40,160,0,43,0,0,1,1,1,5,6,4,NA,4,1,8,8,48,NA,0,0
44,9,4,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,4,18,6,7,2.5,407,1,40,160,0,43,0,0,1,1,1,5,6,4,NA,4,1,8,8,48,NA,0,1
44,10,4,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,5,24,18,9.5,7,407,1,40,160,0,43,0,0,1,1,1,5,6,4,NA,4,1,8,8,48,NA,0,1
44,11,4,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,6,19,24,6.5,9.5,407,1,40,160,0,43,0,0,1,1,1,5,6,4,NA,4,1,8,8,48,NA,0,1
44,12,4,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,5,23,19,9,6.5,407,1,40,160,0,43,0,0,1,1,1,5,6,4,NA,4,1,8,8,48,NA,0,1
44,13,4,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,13,23,6.5,9,407,1,40,160,0,43,0,0,1,1,1,5,6,4,NA,4,1,8,8,48,NA,0,1
44,14,4,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,9,13,4,6.5,407,1,40,160,0,43,0,0,1,1,1,5,6,4,NA,4,1,8,8,48,NA,0,1
44,15,4,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3,21,9,9,4,407,1,40,160,0,43,0,0,1,1,1,5,6,4,NA,4,1,8,8,48,NA,0,1
44,16,4,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,12,21,5.5,9,407,1,40,160,0,43,0,0,1,1,1,5,6,4,NA,4,1,8,8,48,NA,0,1
44,17,4,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,5,18,12,6.5,5.5,407,1,40,160,0,43,0,0,1,1,1,5,6,4,NA,4,1,8,8,48,0,0,1
45,1,4,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,5,12,NA,3.5,NA,369,2,30,70,0,46,0,0,1,0,0,5,7,5,NA,5,0,11,3,330,NA,NA,0
45,2,4,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,2,19,12,8.5,3.5,369,2,30,70,0,46,0,0,1,0,0,5,7,5,NA,5,0,11,3,330,NA,0,0
45,3,4,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,5,10,19,2.5,8.5,369,2,30,70,0,46,0,0,1,0,0,5,7,5,NA,5,0,11,3,330,NA,0,0
45,4,4,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,5,24,10,9.5,2.5,369,2,30,70,0,46,0,0,1,0,0,5,7,5,NA,5,0,11,3,330,NA,0,0
45,5,4,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,7,8,24,0.5,9.5,369,2,30,70,0,46,0,0,1,0,0,5,7,5,NA,5,0,11,3,330,NA,0,0
45,6,4,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,3,6,8,1.5,0.5,369,2,30,70,0,46,0,0,1,0,0,5,7,5,NA,5,0,11,3,330,NA,0,0
45,7,4,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,4,18,6,7,1.5,369,2,30,70,0,46,0,0,1,0,0,5,7,5,NA,5,0,11,3,330,NA,0,0
45,8,4,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,5,6,18,0.5,7,369,2,30,70,0,46,0,0,1,0,0,5,7,5,NA,5,0,11,3,330,NA,0,0
45,9,4,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,5,23,6,9,0.5,369,2,30,70,0,46,0,0,1,0,0,5,7,5,NA,5,0,11,3,330,NA,0,0
45,10,4,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,9,20,23,5.5,9,369,2,30,70,0,46,0,0,1,0,0,5,7,5,NA,5,0,11,3,330,NA,0,0
45,11,4,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,5,10,20,2.5,5.5,369,2,30,70,0,46,0,0,1,0,0,5,7,5,NA,5,0,11,3,330,NA,0,0
45,12,4,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,2,21,10,9.5,2.5,369,2,30,70,0,46,0,0,1,0,0,5,7,5,NA,5,0,11,3,330,NA,0,0
45,13,4,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,7,12,21,2.5,9.5,369,2,30,70,0,46,0,0,1,0,0,5,7,5,NA,5,0,11,3,330,NA,0,0
45,14,4,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,8,12,12,2,2.5,369,2,30,70,0,46,0,0,1,0,0,5,7,5,NA,5,0,11,3,330,NA,0,0
45,15,4,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,8,9,12,0.5,2,369,2,30,70,0,46,0,0,1,0,0,5,7,5,NA,5,0,11,3,330,NA,0,0
45,16,4,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,9,0.5,0.5,369,2,30,70,0,46,0,0,1,0,0,5,7,5,NA,5,0,11,3,330,NA,0,0
45,17,4,1,1,0,1,0,0,0,0,0,0,1,1,2,0,0,6,24,1,9,0.5,369,2,30,70,0,46,0,0,1,0,0,5,7,5,NA,5,0,11,3,330,0,0,1
46,1,4,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,2,30,NA,14,NA,438,1,90,235,0,45,0,0,0,1,NA,4,3,3,NA,3,1,3,11,54,NA,NA,0
46,2,4,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,4,36,30,16,14,438,1,90,235,0,45,0,0,0,1,NA,4,3,3,NA,3,1,3,11,54,NA,0,0
46,3,4,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,5,16,36,5.5,16,438,1,90,235,0,45,0,0,0,1,NA,4,3,3,NA,3,1,3,11,54,NA,0,0
46,4,4,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,3,31,16,14,5.5,438,1,90,235,0,45,0,0,0,1,NA,4,3,3,NA,3,1,3,11,54,NA,0,0
46,5,4,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,6,20,31,7,14,438,1,90,235,0,45,0,0,0,1,NA,4,3,3,NA,3,1,3,11,54,NA,0,0
46,6,4,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,9,16,20,3.5,7,438,1,90,235,0,45,0,0,0,1,NA,4,3,3,NA,3,1,3,11,54,NA,0,0
46,7,4,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,11,16,5.5,3.5,438,1,90,235,0,45,0,0,0,1,NA,4,3,3,NA,3,1,3,11,54,NA,0,0
46,8,4,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,4,27,11,11.5,5.5,438,1,90,235,0,45,0,0,0,1,NA,4,3,3,NA,3,1,3,11,54,NA,0,0
46,9,4,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,3,23,27,10,11.5,438,1,90,235,0,45,0,0,0,1,NA,4,3,3,NA,3,1,3,11,54,NA,0,0
46,10,4,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,8,20,23,6,10,438,1,90,235,0,45,0,0,0,1,NA,4,3,3,NA,3,1,3,11,54,NA,0,0
46,11,4,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,3,10,20,3.5,6,438,1,90,235,0,45,0,0,0,1,NA,4,3,3,NA,3,1,3,11,54,NA,0,0
