"id","year","lgdp","lsrate","lpopg"
114,1970,8.35137462615967,-1.20124316215515,-2.88957214355469
114,1975,8.55525970458984,-1.07125008106232,-2.887775182724
114,1980,8.68101119995117,-1.22621846199036,-2.76780009269714
114,1985,8.72972011566162,-1.42703306674957,-2.88957214355469
117,1960,8.0542049407959,NA,NA
117,1965,8.25738525390625,-1.45981168746948,-2.93557834625244
117,1970,8.49351501464844,-1.26435995101929,-2.89860558509827
117,1975,8.65712928771973,-1.13078427314758,-2.73644971847534
117,1980,8.82320594787598,-1.19772565364838,-2.7551417350769
117,1985,8.88391780853271,-1.20657622814178,-2.86645984649658
118,1960,8.44677066802979,NA,NA
118,1965,8.65834522247314,-0.986766874790192,-2.8647038936615
118,1970,8.94572353363037,-1.11999940872192,-2.87706065177917
118,1975,9.03013610839844,-1.12540805339813,-2.8735146522522
118,1980,9.25359153747559,-1.27797818183899,-2.92807364463806
118,1985,9.29605960845947,-1.31945848464966,-2.94503927230835
120,1960,7.20340538024902,NA,NA
120,1965,7.28413486480713,-1.31349015235901,-3.1281213760376
120,1970,7.77611541748047,-1.09565663337708,-2.91323113441467
120,1975,8.02256870269775,-1.33491706848145,-2.97201585769653
120,1980,8.3870849609375,-1.5709867477417,-2.64789628982544
120,1985,8.55891036987305,-1.33681869506836,-3.23653078079224
121,1960,8.71669960021973,NA,NA
121,1965,8.91072082519531,-1.22526454925537,-2.7551417350769
121,1970,9.1314058303833,-1.15112733840942,-2.78385186195374
121,1975,9.23834419250488,-1.17836999893188,-2.82346105575562
121,1980,9.33414936065674,-1.35347878932953,-2.8647038936615
121,1985,9.35617065429688,-1.52142703533173,-2.90406513214111
122,1960,8.64047241210938,NA,NA
122,1965,8.86007308959961,-1.08779108524323,-2.85076642036438
122,1970,9.00503635406494,-1.05142343044281,-2.84558963775635
122,1975,9.20512676239014,-0.983018338680267,-2.871746301651
122,1980,9.41377067565918,-0.99247008562088,-2.91692113876343
122,1985,9.56289672851562,-1.15220296382904,-2.93746328353882
124,1960,7.5304799079895,NA,NA
124,1965,7.79028224945068,-1.42370545864105,-2.91692113876343
124,1970,8.1140251159668,-1.34484541416168,-3.03447318077087
124,1975,8.38251781463623,-1.21072888374329,-2.84215307235718
124,1980,8.52674770355225,-1.42778325080872,-2.81341075897217
124,1985,8.52237987518311,-1.32847833633423,-2.90224194526672
125,1960,8.05990791320801,NA,NA
125,1965,8.45212078094482,-1.37927901744843,-2.81008291244507
125,1970,8.70367240905762,-1.17635762691498,-2.8051118850708
125,1975,8.90923500061035,-1.16078555583954,-2.81341075897217
125,1980,8.9221248626709,-1.24056768417358,-2.80842328071594
125,1985,8.92890548706055,-1.40372538566589,-2.88240361213684
126,1960,8.92332458496094,NA,NA
126,1965,9.14045429229736,-1.28070986270905,-2.86998105049133
126,1970,9.27687644958496,-1.24764609336853,-2.85076642036438
126,1975,9.38092708587646,-1.27396619319916,-2.92434239387512
126,1980,9.41621589660645,-1.36916196346283,-2.94124412536621
126,1985,9.49649620056152,-1.5187748670578,-2.97592973709106
127,1960,9.17336559295654,NA,NA
127,1965,9.34390926361084,-1.09290862083435,-2.69414734840393
127,1970,9.49544429779053,-1.14608132839203,-2.7551417350769
127,1975,9.49016666412354,-1.0863676071167,-2.91139101982117
127,1980,9.59226417541504,-1.30674409866333,-3.00780487060547
127,1985,9.62964248657227,-1.17234492301941,-2.94313979148865
128,1960,7.37400197982788,NA,NA
128,1965,7.48549175262451,-1.65151071548462,-2.59160137176514
128,1970,7.68708038330078,-1.54806065559387,-2.58893465995789
128,1975,7.95085477828979,-1.44129979610443,-2.59026718139648
128,1980,7.95542526245117,-1.3045300245285,-2.62279033660889
128,1985,8.02584362030029,-1.38869726657867,-2.61592698097229
129,1960,8.78094100952148,NA,NA
129,1965,8.90340709686279,-1.60544586181641,-2.86821889877319
129,1970,8.94936561584473,-1.48739731311798,-2.91507434844971
129,1975,9.10486888885498,-1.48713183403015,-2.94503927230835
129,1980,9.21283721923828,-1.58455014228821,-2.98776412010193
129,1985,9.31802845001221,-1.73795330524445,-2.97789239883423
130,1960,7.57712173461914,NA,NA
130,1965,7.80180025100708,-1.09757280349731,-2.79852199554443
130,1970,8.11312675476074,-1.17344355583191,-2.82346105575562
130,1975,8.39004135131836,-1.14087283611298,-2.82177901268005
130,1980,8.63781642913818,-1.10009336471558,-2.83702063560486
130,1985,8.56598377227783,-1.0862489938736,-2.86120128631592
131,1960,8.97208309173584,NA,NA
131,1965,9.10141754150391,-1.14790761470795,-2.65072512626648
131,1970,9.30082035064697,-1.08933544158936,-2.67800617218018
131,1975,9.36048316955566,-1.1457667350769,-2.64507532119751
131,1980,9.44335460662842,-1.21922183036804,-2.79360818862915
131,1985,9.52237319946289,-1.21415781974792,-2.74887228012085
133,1960,8.97903823852539,NA,NA
133,1965,9.1115140914917,-1.32185590267181,-2.65356206893921
133,1970,9.14334583282471,-1.28027808666229,-2.75671529769897
133,1975,9.25827312469482,-1.22023773193359,-2.68677806854248
133,1980,9.23659229278564,-1.40690529346466,-2.9622974395752
133,1985,9.33467960357666,-1.36562931537628,-2.8404393196106
134,1960,7.00215578079224,NA,NA
134,1965,7.33628559112549,-2.09931778907776,-2.65214252471924
134,1970,7.4639368057251,-1.59238409996033,-2.59829926490784
134,1975,7.45472002029419,-1.37602722644806,-2.63945746421814
134,1980,7.41336727142334,-1.87705600261688,-2.5770218372345
134,1985,7.32580757141113,-1.65873324871063,-2.56655073165894
