"mouza","year","district","rplacul","rpdrhh","rblacul","rbgdrrghh","election","preelect","edwalfco","erlesscu","ermgcu","ersmcu","ermdcu","ercusmol","ercubgol","erillnb","erlow","ratleft0","dwalfco","inflat","smfempyv","incseats","lfseats","inflflag","inclflag","lflflag","ratleft","infiw","infumme","infal","gp"
26,2002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.263157904148102,0.0639333724975586,0.157179996371269,-0.227863222360611,0.257999986410141,0.0589318610727787,0.117884993553162,0.193499982357025,0.0441988967359066,0.263157904148102,0.131147533655167,0.115894041955471,0.109848484396935,26
26,2003,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.263157904148102,0.0639333724975586,0.157179996371269,-0.227863222360611,0.257999986410141,0.0589318610727787,0.117884993553162,0.193499982357025,0.0441988967359066,0.263157904148102,0.131147533655167,0.115894041955471,0.109848484396935,26
27,1974,2,0,0,0,0,0,0,0.289705574512482,0.643734514713287,0.285178929567337,0.0682590529322624,0.00677932053804398,0.929647743701935,0,0.176391497254372,0.12240419536829,0,0.273411184549332,0.0348399989306927,0.0713260918855667,0.680000007152557,0.0482625477015972,NA,NA,NA,0.9375,0.206572845578194,0.150417760014534,0.213720262050629,19
27,1975,2,0,0,0,0,0,0,0.295137047767639,0.646657168865204,0.283803820610046,0.0656525939702988,0.00637969141826034,0.930098235607147,0,0.158443719148636,0.123955920338631,0,0.273411184549332,0.0348399989306927,0.0713260918855667,0.680000007152557,0.0482625477015972,NA,NA,NA,0.9375,0.206572845578194,0.150417760014534,0.213720262050629,19
27,1976,2,0,0,0,0,0,0,0.300568521022797,0.649593114852905,0.282435327768326,0.0631456673145294,0.00600362010300159,0.930659234523773,0,0.142322137951851,0.125527322292328,0,0.273411184549332,0.0348399989306927,0.0713260918855667,0.680000007152557,0.0482625477015972,NA,NA,NA,0.9375,0.206572845578194,0.150417760014534,0.213720262050629,19
27,1977,2,0,0,0,0,0,1,0.305999994277954,0.652542352676392,0.281073451042175,0.060734461992979,0.00564971752464771,0.931330442428589,0,0.127840906381607,0.127118647098541,0,0.273411184549332,0.0348399989306927,0.0713260918855667,0.680000007152557,0.0482625477015972,NA,NA,NA,0.9375,0.206572845578194,0.150417760014534,0.213720262050629,19
27,1978,2,0,0,0,0,1,0,0.255319982767105,0.655505001544952,0.27971813082695,0.0584153309464455,0.00531667657196522,0.932111740112305,0,0.114833138883114,0.128730148077011,0,0.273411184549332,0.0348399989306927,0.0713260918855667,0.680000007152557,0.0482625477015972,NA,NA,NA,0.9375,0.206572845578194,0.150417760014534,0.213720262050629,19
27,1979,2,0,0,0,0,0,0,0.204640001058578,0.658481121063232,0.27836936712265,0.0561847537755966,0.0050032683648169,0.933002829551697,0,0.103148907423019,0.130362063646317,1,0.305999994277954,0.0343800000846386,5.663893699646,0.284000009298325,0.0405904054641724,0,0,0,1,0.0209895297884941,0.0343580767512321,-0.0212013609707355,19
27,1980,2,0,0,0,0,0,0,0.153960004448891,0.661470711231232,0.277027070522308,0.0540393479168415,0.00470833433791995,0.934003591537476,0,0.0926535427570343,0.13201467692852,1,0.305999994277954,0.0343800000846386,5.663893699646,0.284000009298325,0.0405904054641724,0,0,0,1,0.0209895297884941,0.0343580767512321,-0.0212013609707355,19
27,1981,2,0,0,0,0,0,0,0.103280015289783,0.66447389125824,0.275691270828247,0.0519758686423302,0.00443078670650721,0.935113787651062,0,0.0832260772585869,0.133688241243362,1,0.305999994277954,0.0343800000846386,5.663893699646,0.284000009298325,0.0405904054641724,0,0,0,1,0.0209895297884941,0.0343580767512321,-0.0212013609707355,19
27,1982,2,0,0,0,0,0,1,0.052600022405386,0.667490720748901,0.274361908435822,0.0499911792576313,0.00416959961876273,0.936333239078522,0,0.0747578516602516,0.135383024811745,1,0.305999994277954,0.0343800000846386,5.663893699646,0.284000009298325,0.0405904054641724,0,0,0,1,0.0209895297884941,0.0343580767512321,-0.0212013609707355,19
27,1983,2,0,0,0.00111690571065992,0.00597897125408053,1,0,0.0493800118565559,0.670521259307861,0.273038953542709,0.0480822771787643,0.0039238091558218,0.937661707401276,0,0.0671512708067894,0.137099280953407,1,0.305999994277954,0.0343800000846386,5.663893699646,0.284000009298325,0.0405904054641724,0,0,0,1,0.0209895297884941,0.0343580767512321,-0.0212013609707355,19
27,1984,2,0,0,0,0,0,0,0.0461600050330162,0.67356550693512,0.271722376346588,0.0462462678551674,0.00369250774383545,0.939099192619324,0,0.0603186525404453,0.138837307691574,0.947368383407593,0.052600022405386,0.143179997801781,0.126655519008636,0.651000022888184,0.066420666873455,0.143179997801781,0.651000022888184,0.066420666873455,0.947368383407593,0.109999999403954,0.103117488324642,0.113970629870892,19
27,1985,2,0,0,0,0,0,0,0.0429399944841862,0.676623642444611,0.270412147045135,0.0444803610444069,0.00347484089434147,0.940645456314087,0,0.0541812516748905,0.140597358345985,0.947368383407593,0.052600022405386,0.143179997801781,0.126655519008636,0.651000022888184,0.066420666873455,0.143179997801781,0.651000022888184,0.066420666873455,0.947368383407593,0.109999999403954,0.103117488324642,0.113970629870892,19
27,1986,2,0,0,0,0,0,0,0.0397199876606464,0.679695606231689,0.269108265638351,0.0427818894386292,0.00327000534161925,0.94230043888092,0,0.0486683286726475,0.142379730939865,0.947368383407593,0.052600022405386,0.143179997801781,0.126655519008636,0.651000022888184,0.066420666873455,0.143179997801781,0.651000022888184,0.066420666873455,0.947368383407593,0.109999999403954,0.103117488324642,0.113970629870892,19
27,1987,2,0,0,0,0,0,1,0.0364999771118164,0.682781517505646,0.267810642719269,0.0411482714116573,0.00307724438607693,0.944064080715179,0,0.0437163412570953,0.144184693694115,0.947368383407593,0.052600022405386,0.143179997801781,0.126655519008636,0.651000022888184,0.066420666873455,0.143179997801781,0.651000022888184,0.066420666873455,0.947368383407593,0.109999999403954,0.103117488324642,0.113970629870892,19
27,1988,2,0,0,0,0,1,0,0.0468249805271626,0.685881495475769,0.266519278287888,0.0395770333707333,0.00289584626443684,0.945936024188995,0,0.0392682179808617,0.146012529730797,0.947368383407593,0.052600022405386,0.143179997801781,0.126655519008636,0.651000022888184,0.066420666873455,0.143179997801781,0.651000022888184,0.066420666873455,0.947368383407593,0.109999999403954,0.103117488324642,0.113970629870892,19
27,1989,2,0,0,0,0,0,0,0.0571499839425087,0.688995480537415,0.265234142541885,0.0380657948553562,0.00272514135576785,0.947916507720947,0,0.035272691398859,0.147863551974297,0.95652174949646,0.0364999771118164,0.120449997484684,0.318410694599152,0.765999972820282,0.0405904054641724,0.114110521972179,0.72568416595459,0.0384540669620037,0.95652174949646,0.0939597338438034,0.0793650820851326,0.12545457482338,19
27,1990,2,0,0,0,0,0,0,0.0674749836325645,0.692123651504517,0.26395520567894,0.036612257361412,0.00256449915468693,0.950005292892456,0,0.0316837094724178,0.149738028645515,0.95652174949646,0.0364999771118164,0.120449997484684,0.318410694599152,0.765999972820282,0.0405904054641724,0.114110521972179,0.72568416595459,0.0384540669620037,0.95652174949646,0.0939597338438034,0.0793650820851326,0.12545457482338,19
27,1991,2,0,0,0,0,0,0,0.077799990773201,0.695266008377075,0.262682408094406,0.035214226692915,0.00241332640871406,0.952202439308167,0,0.0284599028527737,0.151636272668839,0.95652174949646,0.0364999771118164,0.120449997484684,0.318410694599152,0.765999972820282,0.0405904054641724,0.114110521972179,0.72568416595459,0.0384540669620037,0.95652174949646,0.0939597338438034,0.0793650820851326,0.12545457482338,19
27,1992,2,0,0,0,0,0,1,0.0727738961577415,0.698422610759735,0.261415779590607,0.0338695794343948,0.00227106525562704,0.954507768154144,0,0.0255641173571348,0.15355858206749,0.95652174949646,0.0364999771118164,0.120449997484684,0.318410694599152,0.765999972820282,0.0405904054641724,0.114110521972179,0.72568416595459,0.0384540669620037,0.95652174949646,0.0939597338438034,0.0793650820851326,0.12545457482338,19
27,1993,2,0,0,0,0,1,0,0.0677478015422821,0.701593577861786,0.260155260562897,0.0325762778520584,0.0021371899638325,0.956921279430389,0,0.0229629781097174,0.155505269765854,0.95652174949646,0.0364999771118164,0.120449997484684,0.318410694599152,0.765999972820282,0.0405904054641724,0.114110521972179,0.72568416595459,0.0384540669620037,0.95652174949646,0.0939597338438034,0.0793650820851326,0.12545457482338,19
27,1994,2,0,0,0,0,0,0,0.0627217069268227,0.704778909683228,0.258900791406631,0.0313323587179184,0.00201120646670461,0.959443032741547,0,0.0206265021115541,0.157476618885994,0.695652186870575,0.077799990773201,0.0912899971008301,-0.0164976548403502,0.426999986171722,0.0644567236304283,0.087320864200592,0.40843477845192,0.0616542585194111,0.695652186870575,0.0750000029802322,0.0693069323897362,0.0356193333864212,19
27,1995,2,0,0,0,0,0,0,0.0576956160366535,0.70797872543335,0.257652401924133,0.0301359388977289,0.00189264945220202,0.962072968482971,0,0.0185277629643679,0.159472972154617,0.695652186870575,0.077799990773201,0.0912899971008301,-0.0164976548403502,0.426999986171722,0.0644567236304283,0.087320864200592,0.40843477845192,0.0616542585194111,0.695652186870575,0.0750000029802322,0.0693069323897362,0.0356193333864212,19
27,1996,2,0,0,0,0,0,0,0.0526695251464844,0.711193084716797,0.256410032510757,0.0289852041751146,0.00178108119871467,0.964811205863953,0,0.0166425704956055,0.161494612693787,0.695652186870575,0.077799990773201,0.0912899971008301,-0.0164976548403502,0.426999986171722,0.0644567236304283,0.087320864200592,0.40843477845192,0.0616542585194111,0.695652186870575,0.0750000029802322,0.0693069323897362,0.0356193333864212,19
27,1997,2,0,0,0,0,0,1,0.0704794675111771,0.714421987533569,0.255173623561859,0.0278784111142159,0.00167608959600329,0.967657566070557,0,0.0149491941556334,0.163541898131371,0.695652186870575,0.077799990773201,0.0912899971008301,-0.0164976548403502,0.426999986171722,0.0644567236304283,0.087320864200592,0.40843477845192,0.0616542585194111,0.695652186870575,0.0750000029802322,0.0693069323897362,0.0356193333864212,19
27,1998,2,0,0,0,0,1,0,0.0882894098758698,0.717665612697601,0.253943204879761,0.026813879609108,0.00157728709746152,0.970612227916718,0,0.0134281190112233,0.165615141391754,0.695652186870575,0.077799990773201,0.0912899971008301,-0.0164976548403502,0.426999986171722,0.0644567236304283,0.087320864200592,0.40843477845192,0.0616542585194111,0.695652186870575,0.0750000029802322,0.0693069323897362,0.0356193333864212,19
27,1999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666626930237,0.0526695251464844,0.157179996371269,-0.208928033709526,0.257999986410141,0.0589318610727787,0.109342604875565,0.179478257894516,0.040996078401804,0.666666626930237,0.131147533655167,0.115894041955471,0.109848484396935,19
27,2000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666626930237,0.0526695251464844,0.157179996371269,-0.208928033709526,0.257999986410141,0.0589318610727787,0.109342604875565,0.179478257894516,0.040996078401804,0.666666626930237,0.131147533655167,0.115894041955471,0.109848484396935,19
27,2001,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666626930237,0.0526695251464844,0.157179996371269,-0.208928033709526,0.257999986410141,0.0589318610727787,0.109342604875565,0.179478257894516,0.040996078401804,0.666666626930237,0.131147533655167,0.115894041955471,0.109848484396935,19
27,2002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666626930237,0.0526695251464844,0.157179996371269,-0.208928033709526,0.257999986410141,0.0589318610727787,0.109342604875565,0.179478257894516,0.040996078401804,0.666666626930237,0.131147533655167,0.115894041955471,0.109848484396935,19
27,2003,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666626930237,0.0526695251464844,0.157179996371269,-0.208928033709526,0.257999986410141,0.0589318610727787,0.109342604875565,0.179478257894516,0.040996078401804,0.666666626930237,0.131147533655167,0.115894041955471,0.109848484396935,19
28,1974,3,0,0,0,0,0,0,0.308130621910095,0.607802748680115,0.253325909376144,0.0886017754673958,0.0701963305473328,0.49189504981041,1,0.569424092769623,0.102328389883041,0,0.266261279582977,0.00315000000409782,-0.0570913441479206,0.680000007152557,0.0482625477015972,NA,NA,NA,0.961538434028625,0.206572845578194,0.150417760014534,0.213720262050629,20
28,1975,3,0,0,0,0,0,0,0.322087079286575,0.612335085868835,0.252090781927109,0.0849409848451614,0.0660176426172256,0.498125672340393,1,0.558332204818726,0.102181069552898,0,0.266261279582977,0.00315000000409782,-0.0570913441479206,0.680000007152557,0.0482625477015972,NA,NA,NA,0.961538434028625,0.206572845578194,0.150417760014534,0.213720262050629,20
28,1976,3,0,0,0,0,0,0,0.336043536663055,0.616901218891144,0.250861704349518,0.0814314410090446,0.0620877034962177,0.50456702709198,1,0.547456383705139,0.102033957839012,0,0.266261279582977,0.00315000000409782,-0.0570913441479206,0.680000007152557,0.0482625477015972,NA,NA,NA,0.961538434028625,0.206572845578194,0.150417760014534,0.213720262050629,20
28,1977,3,0,0,0,0,0,1,0.349999994039536,0.621501326560974,0.249638602137566,0.0780669078230858,0.0583917126059532,0.511225461959839,1,0.536792397499084,0.101887062191963,0,0.266261279582977,0.00315000000409782,-0.0570913441479206,0.680000007152557,0.0482625477015972,NA,NA,NA,0.961538434028625,0.206572845578194,0.150417760014534,0.213720262050629,20
28,1978,3,0,0,0,0,1,0,0.314519971609116,0.62613582611084,0.248421475291252,0.0748413875699043,0.0549157336354256,0.518107652664185,1,0.526336133480072,0.101740375161171,0,0.266261279582977,0.00315000000409782,-0.0570913441479206,0.680000007152557,0.0482625477015972,NA,NA,NA,0.961538434028625,0.206572845578194,0.150417760014534,0.213720262050629,20
28,1979,3,0,0,0.0602276250720024,0.0335491485893726,0,0,0.279039978981018,0.630804836750031,0.247210279107094,0.07174913585186,0.0516466796398163,0.525220274925232,1,0.516083538532257,0.101593896746635,1,0.349999994039536,0.0148400003090501,2.32203388214111,0.284000009298325,0.0405904054641724,0,0,0,1,0.0209895297884941,0.0343580767512321,-0.0212013609707355,20
28,1980,3,0,0,0,0,0,0,0.243559986352921,0.63550865650177,0.246004983782768,0.0687846466898918,0.0485722236335278,0.532570421695709,1,0.506030678749084,0.101447634398937,1,0.349999994039536,0.0148400003090501,2.32203388214111,0.284000009298325,0.0405904054641724,0,0,0,1,0.0209895297884941,0.0343580767512321,-0.0212013609707355,20
28,1981,3,0,0,0,0,0,0,0.208079978823662,0.640247583389282,0.244805574417114,0.065942645072937,0.0456807911396027,0.540165305137634,0.693711817264557,0.496173620223999,0.101301580667496,1,0.349999994039536,0.0148400003090501,2.32203388214111,0.284000009298325,0.0405904054641724,0,0,0,1,0.0209895297884941,0.0343580767512321,-0.0212013609707355,20
28,1982,3,0,0,0,0,0,1,0.172599986195564,0.645021796226501,0.243612006306648,0.0632180646061897,0.0429614782333374,0.548012375831604,0.26529785990715,0.486508578062057,0.101155735552311,1,0.349999994039536,0.0148400003090501,2.32203388214111,0.284000009298325,0.0405904054641724,0,0,0,1,0.0209895297884941,0.0343580767512321,-0.0212013609707355,20
28,1983,3,0,0,0,0,1,0,0.176939994096756,0.649831652641296,0.242424249649048,0.060606062412262,0.0404040403664112,0.556119203567505,0.101458460092545,0.477031797170639,0.101010099053383,1,0.349999994039536,0.0148400003090501,2.32203388214111,0.284000009298325,0.0405904054641724,0,0,0,1,0.0209895297884941,0.0343580767512321,-0.0212013609707355,20
28,1984,3,0,0,0,0,0,0,0.181279987096786,0.654677391052246,0.241242289543152,0.0581019781529903,0.0379988439381123,0.564493775367737,0.0388009920716286,0.46773961186409,0.100864671170712,0.882352888584137,0.172599986195564,0.0884800031781197,-0.0269512720406055,0.651000022888184,0.066420666873455,0.0884800031781197,0.651000022888184,0.066420666873455,0.882352888584137,0.109999999403954,0.103117488324642,0.113970629870892,20
28,1985,3,0,0,0,0,0,0,0.185619994997978,0.659559190273285,0.240066096186638,0.0557013563811779,0.0357368290424347,0.573144137859344,0.0148387532681227,0.458628445863724,0.100719459354877,0.882352888584137,0.172599986195564,0.0884800031781197,-0.0269512720406055,0.651000022888184,0.066420666873455,0.0884800031781197,0.651000022888184,0.066420666873455,0.882352888584137,0.109999999403954,0.103117488324642,0.113970629870892,20
28,1986,3,0,0,0,0,0,0,0.18996000289917,0.664477467536926,0.238895639777184,0.053399920463562,0.033609464764595,0.582078754901886,0.00567481853067875,0.449694752693176,0.1005744561553,0.882352888584137,0.172599986195564,0.0884800031781197,-0.0269512720406055,0.651000022888184,0.066420666873455,0.0884800031781197,0.651000022888184,0.066420666873455,0.882352888584137,0.109999999403954,0.103117488324642,0.113970629870892,20
28,1987,3,0,0,0,0,0,1,0.1942999958992,0.669432401657104,0.237730875611305,0.0511935763061047,0.0316087417304516,0.591306328773499,0.00217023375444114,0.440935075283051,0.100429654121399,0.882352888584137,0.172599986195564,0.0884800031781197,-0.0269512720406055,0.651000022888184,0.066420666873455,0.0884800031781197,0.651000022888184,0.066420666873455,0.882352888584137,0.109999999403954,0.103117488324642,0.113970629870892,20
28,1988,3,0,0,0.00893413182348013,0.00592965306714177,1,0,0.206224992871284,0.674424290657043,0.236571803689003,0.0490783900022507,0.02972711622715,0.600835680961609,0.000829967553727329,0.432346045970917,0.100285068154335,0.882352888584137,0.172599986195564,0.0884800031781197,-0.0269512720406055,0.651000022888184,0.066420666873455,0.0884800031781197,0.651000022888184,0.066420666873455,0.882352888584137,0.109999999403954,0.103117488324642,0.113970629870892,20
28,1989,3,0,0,0,0,0,0,0.218149989843369,0.679453372955322,0.235418379306793,0.0470505990087986,0.0279575027525425,0.610675990581512,0.000317406404064968,0.423924297094345,0.100140683352947,1,0.1942999958992,0.0802799984812737,0.0384830348193645,0.765999972820282,0.0405904054641724,0.0708352848887444,0.675882279872894,0.0358150601387024,1,0.0939597338438034,0.0793650820851326,0.12545457482338,20
28,1990,3,0,0,0,0,0,0,0.230074986815453,0.684519946575165,0.234270587563515,0.0451065897941589,0.0262932330369949,0.620836734771729,0.000121386467071716,0.415666610002518,0.0999965146183968,1,0.1942999958992,0.0802799984812737,0.0384830348193645,0.765999972820282,0.0405904054641724,0.0708352848887444,0.675882279872894,0.0358150601387024,1,0.0939597338438034,0.0793650820851326,0.12545457482338,20
28,1991,3,0,0,0,0,0,0,0.241999983787537,0.689624309539795,0.233128368854523,0.0432429052889347,0.0247280336916447,0.631327629089355,4.64221011498012e-05,0.407569795846939,0.0998525470495224,1,0.1942999958992,0.0802799984812737,0.0384830348193645,0.765999972820282,0.0405904054641724,0.0708352848887444,0.675882279872894,0.0358150601387024,1,0.0939597338438034,0.0793650820851326,0.12545457482338,20
28,1992,3,0,0,0,0,0,1,0.227898299694061,0.694766759872437,0.231991738080978,0.0414562188088894,0.0232560094445944,0.64215886592865,1.77533129317453e-05,0.399630665779114,0.0997087880969048,1,0.1942999958992,0.0802799984812737,0.0384830348193645,0.765999972820282,0.0405904054641724,0.0708352848887444,0.675882279872894,0.0358150601387024,1,0.0939597338438034,0.0793650820851326,0.12545457482338,20
28,1993,3,0,0,0,0,1,0,0.213796615600586,0.699947595596313,0.230860650539398,0.0397433564066887,0.0218716114759445,0.653340637683868,6.78944024912198e-06,0.391846209764481,0.0995652377605438,1,0.1942999958992,0.0802799984812737,0.0384830348193645,0.765999972820282,0.0405904054641724,0.0708352848887444,0.675882279872894,0.0358150601387024,1,0.0939597338438034,0.0793650820851326,0.12545457482338,20
28,1994,3,0,0,0,0,0,0,0.199694916605949,0.70516699552536,0.229735061526299,0.0381012633442879,0.0205696262419224,0.664883732795715,2.59650119005528e-06,0.384213387966156,0.0994218960404396,1,0.241999983787537,0.0799999982118607,-0.0653807073831558,0.426999986171722,0.0644567236304283,0.0799999982118607,0.426999986171722,0.0644567236304283,1,0.0750000029802322,0.0693069323897362,0.0356193333864212,20
28,1995,3,0,0,0,0,0,0,0.185593232512474,0.710425317287445,0.228614971041679,0.0365270189940929,0.0193451438099146,0.676799118518829,9.9298597433517e-07,0.376729220151901,0.0992787554860115,1,0.241999983787537,0.0799999982118607,-0.0653807073831558,0.426999986171722,0.0644567236304283,0.0799999982118607,0.426999986171722,0.0644567236304283,1,0.0750000029802322,0.0693069323897362,0.0356193333864212,20
28,1996,3,0,0,0,0,0,0,0.171491548418999,0.715722858905792,0.227500349283218,0.0350178182125092,0.018193555995822,0.689098060131073,3.79749906187499e-07,0.369390845298767,0.0991358235478401,1,0.241999983787537,0.0799999982118607,-0.0653807073831558,0.426999986171722,0.0644567236304283,0.0799999982118607,0.426999986171722,0.0644567236304283,1,0.0750000029802322,0.0693069323897362,0.0356193333864212,20
28,1997,3,0,0,0,0,0,1,0.185796618461609,0.721059918403625,0.226391151547432,0.0335709750652313,0.0171105191111565,0.701792359352112,1.45228639780726e-07,0.362195432186127,0.0989931002259254,1,0.241999983787537,0.0799999982118607,-0.0653807073831558,0.426999986171722,0.0644567236304283,0.0799999982118607,0.426999986171722,0.0644567236304283,1,0.0750000029802322,0.0693069323897362,0.0356193333864212,20
28,1998,3,0,0,0,0,1,0,0.20010170340538,0.726436793804169,0.225287362933159,0.0321839079260826,0.0160919539630413,0.714893996715546,5.55401200585948e-08,0.355140179395676,0.0988505780696869,1,0.241999983787537,0.0799999982118607,-0.0653807073831558,0.426999986171722,0.0644567236304283,0.0799999982118607,0.426999986171722,0.0644567236304283,1,0.0750000029802322,0.0693069323897362,0.0356193333864212,20
28,1999,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.466666668653488,0.171491548418999,0.187879994511604,-0.4033322930336,0.257999986410141,0.0589318610727787,0.187879994511604,0.257999986410141,0.0589318610727787,0.466666668653488,0.131147533655167,0.115894041955471,0.109848484396935,20
28,2000,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.466666668653488,0.171491548418999,0.187879994511604,-0.4033322930336,0.257999986410141,0.0589318610727787,0.187879994511604,0.257999986410141,0.0589318610727787,0.466666668653488,0.131147533655167,0.115894041955471,0.109848484396935,20
28,2001,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.466666668653488,0.171491548418999,0.187879994511604,-0.4033322930336,0.257999986410141,0.0589318610727787,0.187879994511604,0.257999986410141,0.0589318610727787,0.466666668653488,0.131147533655167,0.115894041955471,0.109848484396935,20
28,2002,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.466666668653488,0.171491548418999,0.187879994511604,-0.4033322930336,0.257999986410141,0.0589318610727787,0.187879994511604,0.257999986410141,0.0589318610727787,0.466666668653488,0.131147533655167,0.115894041955471,0.109848484396935,20
28,2003,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.466666668653488,0.171491548418999,0.187879994511604,-0.4033322930336,0.257999986410141,0.0589318610727787,0.187879994511604,0.257999986410141,0.0589318610727787,0.466666668653488,0.131147533655167,0.115894041955471,0.109848484396935,20
29,1974,9,0,0,0,0,0,0,0.201436430215836,0.593023240566254,0.25,0.0872092992067337,0.0639534890651703,0.485074639320374,0.0746268630027771,0.354864627122879,0.406976729631424,0,0.180872857570648,0.00315000000409782,-0.154713109135628,0.680000007152557,0.0482625477015972,NA,NA,NA,0.833333313465118,0.206572845578194,0.150417760014534,0.213720262050629,21
29,1975,9,0,0,0,0,0,0,0.208290949463844,0.593023240566254,0.25,0.0872092992067337,0.0639534890651703,0.485074639320374,0.0746268630027771,0.358803302049637,0.406976729631424,0,0.180872857570648,0.00315000000409782,-0.154713109135628,0.680000007152557,0.0482625477015972,NA,NA,NA,0.833333313465118,0.206572845578194,0.150417760014534,0.213720262050629,21
29,1976,9,0.0030895525123924,0.0174418613314629,0,0,0,0,0.215145468711853,0.593023240566254,0.25,0.0872092992067337,0.0639534890651703,0.485074639320374,0.0746268630027771,0.362785696983337,0.406976729631424,0,0.180872857570648,0.00315000000409782,-0.154713109135628,0.680000007152557,0.0482625477015972,NA,NA,NA,0.833333313465118,0.206572845578194,0.150417760014534,0.213720262050629,21
29,1977,9,0.00900000054389238,0.0290697682648897,7.83582145231776e-05,0.00581395346671343,0,1,0.221999987959862,0.593023240566254,0.25,0.0872092992067337,0.0639534890651703,0.485074639320374,0.0746268630027771,0.366812258958817,0.406976729631424,0,0.180872857570648,0.00315000000409782,-0.154713109135628,0.680000007152557,0.0482625477015972,NA,NA,NA,0.833333313465118,0.206572845578194,0.150417760014534,0.213720262050629,21
29,1978,9,0,0,0,0,1,0,0.199359998106956,0.593023240566254,0.25,0.0872092992067337,0.0639534890651703,0.485074639320374,0.0746268630027771,0.370883524417877,0.406976729631424,0,0.180872857570648,0.00315000000409782,-0.154713109135628,0.680000007152557,0.0482625477015972,NA,NA,NA,0.833333313465118,0.206572845578194,0.150417760014534,0.213720262050629,21
29,1979,9,0,0,2.6865670861298e-06,0.00581395346671343,0,0,0.17671999335289,0.593023240566254,0.25,0.0872092992067337,0.0639534890651703,0.485074639320374,0.0746268630027771,0.375,0.406976729631424,0.5625,0.221999987959862,0.0148400003090501,-0.230215832591057,0.284000009298325,0.0405904054641724,0,0,0,0.5625,0.0209895297884941,0.0343580767512321,-0.0212013609707355,21
29,1980,9,0,0,0,0,0,0,0.154080003499985,0.593023240566254,0.25,0.0872092992067337,0.0639534890651703,0.485074639320374,0.0746268630027771,0.379162162542343,0.406976729631424,0.5625,0.221999987959862,0.0148400003090501,-0.230215832591057,0.284000009298325,0.0405904054641724,0,0,0,0.5625,0.0209895297884941,0.0343580767512321,-0.0212013609707355,21
29,1981,9,0,0,9.22388062463142e-05,0.0116279069334269,0,0,0.131440013647079,0.593023240566254,0.25,0.0872092992067337,0.0639534890651703,0.485074639320374,0.0746268630027771,0.383370488882065,0.406976729631424,0.5625,0.221999987959862,0.0148400003090501,-0.230215832591057,0.284000009298325,0.0405904054641724,0,0,0,0.5625,0.0209895297884941,0.0343580767512321,-0.0212013609707355,21
29,1982,9,0,0,0,0,0,1,0.108800008893013,0.593023240566254,0.25,0.0872092992067337,0.0639534890651703,0.485074639320374,0.0746268630027771,0.38762554526329,0.406976729631424,0.5625,0.221999987959862,0.0148400003090501,-0.230215832591057,0.284000009298325,0.0405904054641724,0,0,0,0.5625,0.0209895297884941,0.0343580767512321,-0.0212013609707355,21
29,1983,9,0.117761194705963,0.406976729631424,0,0,1,0,0.115640006959438,0.593023240566254,0.25,0.0872092992067337,0.0639534890651703,0.485074639320374,0.0746268630027771,0.3919278383255,0.406976729631424,0.5625,0.221999987959862,0.0148400003090501,-0.230215832591057,0.284000009298325,0.0405904054641724,0,0,0,0.5625,0.0209895297884941,0.0343580767512321,-0.0212013609707355,21
29,1984,9,0.0156268663704395,0.197674423456192,4.56716406915803e-05,0.00581395346671343,0,0,0.122480005025864,0.593023240566254,0.25,0.0872092992067337,0.0639534890651703,0.485074639320374,0.0746268630027771,0.396277874708176,0.406976729631424,0.533333301544189,0.108800008893013,0.0884800031781197,0.168506786227226,0.651000022888184,0.066420666873455,0.049770001322031,0.366187512874603,0.0373616255819798,0.533333301544189,0.109999999403954,0.103117488324642,0.113970629870892,21
29,1985,9,0,0,0,0,0,0,0.129319995641708,0.593023240566254,0.25,0.0872092992067337,0.0639534890651703,0.485074639320374,0.0746268630027771,0.400676190853119,0.406976729631424,0.533333301544189,0.108800008893013,0.0884800031781197,0.168506786227226,0.651000022888184,0.066420666873455,0.049770001322031,0.366187512874603,0.0373616255819798,0.533333301544189,0.109999999403954,0.103117488324642,0.113970629870892,21
