"state","year","late","dayslate","unempdiff","splitbranch","splitleg","elecyear","endbalance","demgov","lameduck","govexp","newgov","pop","kids","elderly","nocarry","supmaj","fulltimeleg","shutdown","black","graduate","censusresp","fiveyear","deadline"
"Idaho",1986,NA,NA,0.300000190734863,"yes","no",1,NA,"yes","no",9,"no",0.990000009536743,22.2554893493652,11.1999998092651,"yes","no",1,"yes",0.0144015997648239,18.8990001678467,70,"93_97","none"
"Idaho",1987,NA,NA,-0.600000381469727,"yes","no",0,NA,"yes","no",0,"yes",0.985000014305115,22.2444896697998,11.5,"yes","no",1,"yes",0.0144015997648239,18.8990001678467,70,"93_97","none"
"Idaho",1988,"no",-81,-1.40000009536743,"yes","no",0,0.5,"yes","no",1,"no",0.986000001430511,22.1010894775391,11.6999998092651,"yes","no",1,"yes",0.0144015997648239,18.8990001678467,70,"93_97","none"
"Idaho",1989,"no",-84,-0.799999713897705,"yes","no",0,5.30000019073486,"yes","no",2,"no",0.994000017642975,22.1893501281738,11.9329395294189,"yes","no",1,"yes",0.0144015997648239,18.8990001678467,70,"93_97","none"
"Idaho",1990,"no",-78,0.199999809265137,"yes","no",1,8.80000019073486,"yes","no",3,"no",1.00699996948242,22.1449909210205,11.519359588623,"yes","no",1,"yes",0.0144015997648239,18.8990001678467,70,"93_97","none"
"Idaho",1991,"no",-82,0.400000095367432,"yes","no",0,6.09625673294067,"yes","no",4,"no",1.04100000858307,22.7360305786133,12,"yes","no",1,"yes",0.0144015997648239,18.8990001678467,70,"93_97","none"
"Idaho",1992,"no",-81,0.5,"yes","no",0,2.59999990463257,"yes","no",5,"no",1.07200002670288,22.6078796386719,11.8999996185303,"yes","no",1,"yes",0.0144015997648239,18.8990001678467,70,"93_97","none"
"Idaho",1993,"no",-85,-0.300000190734863,"yes","no",0,2,"yes","no",6,"no",1.10899996757507,22.4300003051758,11.8000001907349,"yes","no",1,"yes",0.0144015997648239,18.8990001678467,70,"98_02","none"
"Idaho",1994,"no",-77,-0.699999809265137,"yes","no",1,5.59999990463257,"yes","no",7,"no",1.14499998092651,22.1936702728271,11.6000003814697,"yes","no",1,"yes",0.0144015997648239,18.8990001678467,70,"98_02","none"
"Idaho",1995,"no",-101,-0.200000286102295,"no","no",0,2.59999990463257,"no","no",0,"yes",1.17700004577637,22.1459197998047,11.3999996185303,"yes","no",1,"yes",0.0144015997648239,18.8990001678467,70,"98_02","none"
"Idaho",1996,"no",-102,0.100000381469727,"no","no",0,2.59999990463257,"no","no",1,"no",1.20299994945526,21.7225494384766,11.3999996185303,"yes","no",1,"yes",0.0144015997648239,18.8990001678467,70,"98_02","none"
"Idaho",1997,"no",-98,-0.200000286102295,"no","no",0,1.10000002384186,"no","no",2,"no",1.22899997234344,21.4762802124023,11.3000001907349,"yes","no",1,"yes",0.0144015997648239,18.8990001678467,70,"98_02","none"
"Idaho",1998,"no",-97,0,"no","no",1,3.40000009536743,"no","no",3,"no",1.25199997425079,21.1223602294922,11.3000001907349,"yes","no",1,"yes",0.0144015997648239,18.8990001678467,70,"03_07","none"
"Idaho",1999,"no",-97,-0.199999809265137,"no","no",0,3.79999995231628,"no","no",0,"yes",1.27600002288818,20.6119709014893,11.3000001907349,"yes","no",1,"yes",0.0144015997648239,18.8990001678467,70,"03_07","none"
"Idaho",2000,"no",-74,-0.300000190734863,"no","no",0,5.80000019073486,"no","no",1,"no",1.29947400093079,20.942813873291,11.3000001907349,"yes","no",1,"yes",0.0144015997648239,18.8990001678467,70,"03_07","none"
"Idaho",2001,"no",-81,0.300000190734863,"no","no",0,12.6000003814697,"no","no",2,"no",1.32073199748993,20.5385208129883,11.3000001907349,"yes","no",1,"yes",0.0144015997648239,18.8990001678467,70,"03_07","none"
"Idaho",2002,"no",-96,0.5,"no","no",1,2.70000004768372,"no","no",3,"no",1.34140801429749,20.1342277526855,11.3000001907349,"yes","no",1,"yes",0.0144015997648239,18.8990001678467,70,"03_07","none"
"Idaho",2003,"no",-52,-0.200000286102295,"no","no",0,0.899999976158142,"no","no",4,"no",1.36301004886627,19.765739440918,11.3999996185303,"yes","no",1,"yes",0.0144015997648239,18.8990001678467,70,"98_02","none"
"Idaho",2004,"no",-97,-0.599999904632568,"no","no",0,3.59999990463257,"no","no",5,"no",1.39032900333405,19.3108406066895,11.3999996185303,"yes","no",1,"yes",0.0144015997648239,18.8990001678467,70,"98_02","none"
"Idaho",2005,"no",-85,-0.699999809265137,"no","no",0,6.5,"no","no",6,"no",1.4241269826889,18.754373550415,11.5,"yes","no",1,"yes",0.0144015997648239,18.8990001678467,70,"98_02","none"
"Idaho",2006,"no",-77,-0.700000047683716,"no","no",1,7,"no","no",7,"no",1.46118295192719,19.1678028106689,11.5,"yes","no",1,"yes",0.0144015997648239,18.8990001678467,70,"98_02","none"
"Idaho",2007,"no",-86,-0.5,"no","no",0,9.39999961853027,"no","no",0,"yes",1.49614500999451,19.27952003479,11.6999998092651,"yes","no",1,"yes",0.0144015997648239,18.8990001678467,70,"98_02","none"
"Illinois",1978,NA,NA,NA,"yes","no",1,NA,"no","no",1,"no",11.4130001068115,22.4862098693848,10.9094104766846,"no","no",4,"yes",0.161828607320786,23.4330005645752,68,"93_97","none"
"Illinois",1979,NA,NA,-0.5,"yes","no",0,NA,"no","no",2,"no",11.3970003128052,21.7917900085449,11.0962696075439,"no","no",4,"yes",0.161828607320786,23.4330005645752,68,"93_97","none"
"Illinois",1980,NA,NA,2.69999980926514,"yes","no",0,NA,"no","no",3,"no",11.4270000457764,21.0116405487061,11.0440196990967,"no","no",4,"yes",0.161828607320786,23.4330005645752,68,"93_97","none"
"Illinois",1981,NA,NA,0.40000057220459,"no","yes",0,NA,"no","no",4,"no",11.4429998397827,20.3017406463623,11.2409496307373,"no","no",4,"yes",0.161828607320786,23.4330005645752,68,"93_97","none"
"Illinois",1982,NA,NA,2.69999980926514,"no","yes",1,NA,"no","no",5,"no",11.4230003356934,19.8238296508789,11.4250802993774,"no","no",4,"yes",0.161828607320786,23.4330005645752,68,"93_97","none"
"Illinois",1983,NA,NA,0.399999618530273,"yes","no",0,NA,"no","no",6,"no",11.4090003967285,19.4090995788574,11.6175699234009,"no","no",4,"yes",0.161828607320786,23.4330005645752,68,"93_97","none"
"Illinois",1984,NA,NA,-2.59999942779541,"yes","no",0,NA,"no","no",7,"no",11.4119997024536,19.1633396148682,11.7167196273804,"no","no",4,"yes",0.161828607320786,23.4330005645752,68,"93_97","none"
"Illinois",1985,NA,NA,0,"yes","no",0,NA,"no","no",8,"no",11.3999996185303,18.989429473877,11.8391399383545,"no","no",4,"yes",0.161828607320786,23.4330005645752,68,"93_97","none"
"Illinois",1986,NA,NA,-0.800000190734863,"yes","no",1,NA,"no","no",9,"no",11.3870000839233,18.9334297180176,12,"no","no",4,"yes",0.161828607320786,23.4330005645752,68,"93_97","none"
"Illinois",1987,NA,NA,-0.900000095367432,"yes","no",0,NA,"no","no",10,"no",11.3909997940063,18.7705097198486,12.1000003814697,"no","no",4,"yes",0.161828607320786,23.4330005645752,68,"93_97","none"
"Illinois",1988,"yes",14,-0.599999904632568,"yes","no",0,1.89999997615814,"no","no",11,"no",11.3900003433228,18.5082893371582,12.1999998092651,"no","no",4,"yes",0.161828607320786,23.4330005645752,68,"93_97","none"
"Illinois",1989,"yes",27,-0.700000286102295,"yes","no",0,2.09999990463257,"no","no",12,"no",11.4099998474121,18.1506309509277,12.3348798751831,"no","no",4,"yes",0.161828607320786,23.4330005645752,68,"93_97","none"
"Illinois",1990,"yes",13,0.200000286102295,"yes","no",1,2.09999990463257,"no","no",13,"no",11.4309997558594,18.7385196685791,12.6410598754883,"no","no",4,"yes",0.161828607320786,23.4330005645752,68,"93_97","none"
"Illinois",1991,"yes",30,1,"yes","no",0,0.72737854719162,"no","no",0,"yes",11.5690002441406,18.3166999816895,12.5,"no","no",4,"yes",0.161828607320786,23.4330005645752,68,"93_97","none"
"Illinois",1992,"yes",9,0.5,"yes","no",0,0.899999976158142,"no","no",1,"no",11.6940002441406,18.3415107727051,12.6000003814697,"no","no",4,"yes",0.161828607320786,23.4330005645752,68,"93_97","none"
"Illinois",1993,"yes",14,-0.400000095367432,"no","yes",0,1.70000004768372,"no","no",2,"no",11.8100004196167,18.3779907226562,12.6000003814697,"no","no",4,"yes",0.161828607320786,23.4330005645752,68,"98_02","none"
"Illinois",1994,"yes",13,-1.59999990463257,"no","yes",1,1.60000002384186,"no","no",3,"no",11.9130001068115,18.365119934082,12.6000003814697,"no","no",4,"yes",0.161828607320786,23.4330005645752,68,"98_02","none"
"Illinois",1995,"no",-24,-0.600000381469727,"no","no",0,1.20000004768372,"no","no",4,"no",12.0080003738403,18.5529003143311,12.5,"no","no",4,"yes",0.161828607320786,23.4330005645752,68,"98_02","none"
"Illinois",1996,"no",-2,0.100000381469727,"no","no",0,1.70000004768372,"no","no",5,"no",12.1020002365112,18.7484302520752,12.5,"no","no",4,"yes",0.161828607320786,23.4330005645752,68,"98_02","none"
"Illinois",1997,"no",-19,-0.5,"no","yes",0,2.59999990463257,"no","no",6,"no",12.1859998703003,18.9068698883057,12.5,"no","no",4,"yes",0.161828607320786,23.4330005645752,68,"98_02","none"
"Illinois",1998,"no",-26,-0.300000190734863,"no","yes",1,3.90000009536743,"no","no",7,"no",12.2720003128052,19.0310096740723,12.3999996185303,"no","no",4,"yes",0.161828607320786,23.4330005645752,68,"03_07","none"
"Illinois",1999,"no",-21,0,"no","yes",0,5.09999990463257,"no","no",0,"yes",12.3590002059937,18.9967803955078,12.3000001907349,"no","no",4,"yes",0.161828607320786,23.4330005645752,68,"03_07","none"
"Illinois",2000,"no",-44,0,"no","yes",0,5.90000009536743,"no","no",1,"no",12.4378881454468,19.0756092071533,12.1000003814697,"no","no",4,"yes",0.161828607320786,23.4330005645752,68,"03_07","none"
"Illinois",2001,"no",-19,0.900000095367432,"no","yes",0,5.69999980926514,"no","no",2,"no",12.5105962753296,18.9219799041748,12,"no","no",4,"yes",0.161828607320786,23.4330005645752,68,"03_07","none"
"Illinois",2002,"no",-20,1.09999990463257,"no","yes",1,3.5,"no","no",3,"no",12.5652284622192,18.7683525085449,11.8999996185303,"no","no",4,"yes",0.161828607320786,23.4330005645752,68,"03_07","none"
"Illinois",2003,"yes",9,0.199999809265137,"no","no",0,2.09999990463257,"yes","no",0,"yes",12.6110467910767,18.5237865447998,11.8999996185303,"no","no",4,"yes",0.161828607320786,23.4330005645752,68,"98_02","none"
"Illinois",2004,"yes",30,-0.5,"no","no",0,2.70000004768372,"yes","no",1,"no",12.6657180786133,18.467830657959,12,"no","no",4,"yes",0.161828607320786,23.4330005645752,68,"98_02","none"
"Illinois",2005,"no",-20,-0.399999618530273,"no","no",0,2,"yes","no",2,"no",12.7040634155273,18.3577537536621,12,"no","no",4,"yes",0.161828607320786,23.4330005645752,68,"98_02","none"
"Illinois",2006,"no",-39,-1.20000028610229,"no","no",1,2.90000009536743,"yes","no",3,"no",12.7596731185913,18.1421451568604,12,"no","no",4,"yes",0.161828607320786,23.4330005645752,68,"98_02","none"
"Illinois",2007,"yes",54,0.400000095367432,"no","no",0,3.79999995231628,"yes","no",4,"no",12.8258085250854,17.9568977355957,12.1000003814697,"no","no",4,"yes",0.161828607320786,23.4330005645752,68,"98_02","none"
"Indiana",1978,NA,NA,NA,"no","yes",0,NA,"no","yes",5,"no",5.46999979019165,23.3011493682861,10.5272903442383,"yes","no",1,"yes",0.0828104987740517,18.67799949646,72,"93_97","hard"
"Indiana",1979,NA,NA,0.800000190734863,"no","no",0,NA,"no","yes",6,"no",5.50099992752075,22.7222194671631,10.6851902008057,"yes","no",1,"yes",0.0828104987740517,18.67799949646,72,"93_97","hard"
"Indiana",1980,NA,NA,3.20000028610229,"no","no",1,NA,"no","yes",7,"no",5.48999977111816,21.8579196929932,10.6557397842407,"yes","no",1,"yes",0.0828104987740517,18.67799949646,72,"93_97","hard"
"Indiana",1981,NA,NA,0.0999994277954102,"no","no",0,NA,"no","no",0,"yes",5.48000001907349,21.1696090698242,10.9491701126099,"yes","no",1,"yes",0.0828104987740517,18.67799949646,72,"93_97","hard"
"Indiana",1982,NA,NA,2.19999980926514,"no","no",0,NA,"no","no",1,"no",5.46799993515015,20.6858806610107,11.1638097763062,"yes","no",1,"yes",0.0828104987740517,18.67799949646,72,"93_97","hard"
"Indiana",1983,NA,NA,-0.799999237060547,"no","no",0,NA,"no","no",2,"no",5.44999980926514,20.266809463501,11.4217796325684,"yes","no",1,"yes",0.0828104987740517,18.67799949646,72,"93_97","hard"
"Indiana",1984,NA,NA,-2.70000076293945,"no","no",1,NA,"no","no",3,"no",5.45800018310547,20.0291309356689,11.5622701644897,"yes","no",1,"yes",0.0828104987740517,18.67799949646,72,"93_97","hard"
"Indiana",1985,NA,NA,-0.699999809265137,"no","no",0,NA,"no","yes",4,"no",5.45900011062622,19.854549407959,11.7272701263428,"yes","no",1,"yes",0.0828104987740517,18.67799949646,72,"93_97","hard"
"Indiana",1986,NA,NA,-0.899999618530273,"no","no",0,NA,"no","yes",5,"no",5.4539999961853,19.6983509063721,11.8999996185303,"yes","no",1,"yes",0.0828104987740517,18.67799949646,72,"93_97","hard"
"Indiana",1987,NA,NA,-0.700000286102295,"no","no",0,NA,"no","yes",6,"no",5.47300004959106,19.526309967041,12.1000003814697,"yes","no",1,"yes",0.0828104987740517,18.67799949646,72,"93_97","hard"
"Indiana",1988,NA,NA,-1,"no","no",1,10.1999998092651,"no","yes",7,"no",5.49200010299683,19.3816699981689,12.1999998092651,"yes","no",1,"yes",0.0828104987740517,18.67799949646,72,"93_97","hard"
"Indiana",1989,"no",-56,-0.400000095367432,"no","yes",0,10.8999996185303,"yes","no",0,"yes",5.52400016784668,19.0416603088379,12.3904895782471,"yes","no",1,"yes",0.0828104987740517,18.67799949646,72,"93_97","hard"
"Indiana",1990,NA,NA,0.300000190734863,"yes","no",0,13.5,"yes","no",1,"no",5.54400014877319,18.7950897216797,12.4819602966309,"yes","no",1,"yes",0.0828104987740517,18.67799949646,72,"93_97","hard"
"Indiana",1991,"no",-16,0.599999904632568,"no","yes",0,6.78694152832031,"yes","no",2,"no",5.61600017547607,18.8871097564697,12.6000003814697,"yes","no",1,"yes",0.0828104987740517,18.67799949646,72,"93_97","hard"
"Indiana",1992,NA,NA,0.5,"no","yes",1,6.5,"yes","no",3,"no",5.67500019073486,18.66383934021,12.6999998092651,"yes","no",1,"yes",0.0828104987740517,18.67799949646,72,"93_97","hard"
"Indiana",1993,"no",0,-1.09999990463257,"no","yes",0,3.70000004768372,"yes","yes",4,"no",5.73899984359741,18.6427001953125,12.6999998092651,"yes","no",1,"yes",0.0828104987740517,18.67799949646,72,"98_02","hard"
"Indiana",1994,NA,NA,-0.5,"no","yes",0,4.40000009536743,"yes","yes",5,"no",5.79400014877319,18.5532398223877,12.8000001907349,"yes","no",1,"yes",0.0828104987740517,18.67799949646,72,"98_02","hard"
"Indiana",1995,"no",-57,-0.199999809265137,"yes","no",0,8.30000019073486,"yes","yes",6,"no",5.85099983215332,18.6297302246094,12.6000003814697,"yes","no",1,"yes",0.0828104987740517,18.67799949646,72,"98_02","hard"
"Indiana",1996,NA,NA,-0.400000095367432,"yes","no",1,20.5,"yes","yes",7,"no",5.9060001373291,18.6635303497314,12.6000003814697,"yes","no",1,"yes",0.0828104987740517,18.67799949646,72,"98_02","hard"
"Indiana",1997,"no",-33,-0.600000143051147,"no","yes",0,18.8999996185303,"yes","no",0,"yes",5.95499992370605,18.5615005493164,12.5,"yes","no",1,"yes",0.0828104987740517,18.67799949646,72,"98_02","hard"
"Indiana",1998,NA,NA,-0.399999856948853,"no","yes",0,20.5,"yes","no",1,"no",5.99900007247925,18.7385196685791,12.5,"yes","no",1,"yes",0.0828104987740517,18.67799949646,72,"03_07","hard"
"Indiana",1999,"no",-48,0,"no","yes",0,20.2000007629395,"yes","no",2,"no",6.04500007629395,18.7618808746338,12.5,"yes","no",1,"yes",0.0828104987740517,18.67799949646,72,"03_07","hard"
"Indiana",2000,NA,NA,0,"no","yes",1,17.7999992370605,"yes","no",3,"no",6.09139204025269,18.9309215545654,12.3999996185303,"yes","no",1,"yes",0.0828104987740517,18.67799949646,72,"03_07","hard"
"Indiana",2001,"no",-50,1.29999971389771,"no","yes",0,9.89999961853027,"yes","yes",4,"no",6.12394189834595,18.931282043457,12.3500003814697,"yes","no",1,"yes",0.0828104987740517,18.67799949646,72,"03_07","hard"
"Indiana",2002,NA,NA,1,"no","yes",0,3.79999995231628,"yes","yes",5,"no",6.14697408676147,18.9316444396973,12.3000001907349,"yes","no",1,"yes",0.0828104987740517,18.67799949646,72,"03_07","hard"
"Indiana",2003,"no",-53,0.100000381469727,"no","yes",0,2.20000004768372,"yes","yes",6,"no",6.17882776260376,18.9477081298828,12.3000001907349,"yes","no",1,"yes",0.0828104987740517,18.67799949646,72,"98_02","hard"
"Indiana",2004,NA,NA,0,"no","yes",1,0.300000011920929,"yes","no",0,"no",6.21080112457275,18.7560119628906,12.3999996185303,"yes","no",1,"yes",0.0828104987740517,18.67799949646,72,"98_02","hard"
"Indiana",2005,"no",-48,0.0999999046325684,"no","no",0,3.20000004768372,"no","no",0,"yes",6.24856901168823,18.6862239837646,12.3999996185303,"yes","no",1,"yes",0.0828104987740517,18.67799949646,72,"98_02","hard"
"Indiana",2006,NA,NA,-0.5,"no","no",0,3.90000009536743,"no","no",1,"no",6.29412412643433,18.1659812927246,12.3999996185303,"yes","no",1,"yes",0.0828104987740517,18.67799949646,72,"98_02","hard"
"Indiana",2007,"no",-50,-0.400000095367432,"no","yes",0,4.69999980926514,"no","no",2,"no",6.335862159729,18.1087474822998,12.5,"yes","no",1,"yes",0.0828104987740517,18.67799949646,72,"98_02","hard"
"Iowa",1978,NA,NA,NA,"yes","no",1,NA,"no","no",9,"no",2.91799998283386,22.1954593658447,13.0763902664185,"yes","no",3,"yes",0.0207746997475624,19.246000289917,76,"93_97","none"
"Iowa",1979,NA,NA,0.5,"no","no",0,NA,"no","no",10,"no",2.91599988937378,21.3645801544189,13.232250213623,"yes","no",3,"yes",0.0207746997475624,19.246000289917,76,"93_97","none"
"Iowa",1980,NA,NA,1.29999971389771,"no","no",0,NA,"no","no",11,"no",2.91400003433228,20.7275199890137,13.3150300979614,"yes","no",3,"yes",0.0207746997475624,19.246000289917,76,"93_97","none"
"Iowa",1981,NA,NA,1.30000019073486,"no","no",0,NA,"no","no",12,"no",2.90799999237061,20.0205707550049,13.5070295333862,"yes","no",3,"yes",0.0207746997475624,19.246000289917,76,"93_97","none"
"Iowa",1982,NA,NA,1.10000038146973,"no","no",1,NA,"no","no",13,"no",2.88800001144409,19.5801792144775,13.7302103042603,"yes","no",3,"yes",0.0207746997475624,19.246000289917,76,"93_97","none"
"Iowa",1983,NA,NA,0.199999809265137,"yes","no",0,NA,"no","no",0,"yes",2.87100005149841,19.3526191711426,13.9462795257568,"yes","no",3,"yes",0.0207746997475624,19.246000289917,76,"93_97","none"
"Iowa",1984,NA,NA,-1,"yes","no",0,NA,"no","no",1,"no",2.85899996757507,19.2215003967285,14.0888700485229,"yes","no",3,"yes",0.0207746997475624,19.246000289917,76,"93_97","none"
"Iowa",1985,NA,NA,0.599999904632568,"yes","no",0,NA,"no","no",2,"no",2.82999992370605,19.1252994537354,14.2658796310425,"yes","no",3,"yes",0.0207746997475624,19.246000289917,76,"93_97","none"
"Iowa",1986,NA,NA,-1.09999990463257,"yes","no",1,NA,"no","no",3,"no",2.79200005531311,19.0526294708252,14.5,"yes","no",3,"yes",0.0207746997475624,19.246000289917,76,"93_97","none"
"Iowa",1987,NA,NA,-1,"yes","no",0,NA,"no","no",4,"no",2.76699995994568,18.913200378418,14.8000001907349,"yes","no",3,"yes",0.0207746997475624,19.246000289917,76,"93_97","none"
"Iowa",1988,NA,NA,-1.10000038146973,"yes","no",0,1.60000002384186,"no","no",5,"no",2.76799988746643,18.6585807800293,14.8999996185303,"yes","no",3,"yes",0.0207746997475624,19.246000289917,76,"93_97","none"
"Iowa",1989,NA,NA,-0.399999618530273,"yes","no",0,1.79999995231628,"no","no",6,"no",2.77099990844727,18.2746505737305,15.1056299209595,"yes","no",3,"yes",0.0207746997475624,19.246000289917,76,"93_97","none"
"Iowa",1990,NA,NA,0.199999809265137,"yes","no",1,4.59999990463257,"no","no",7,"no",2.77699995040894,18.4731693267822,14.9441795349121,"yes","no",3,"yes",0.0207746997475624,19.246000289917,76,"93_97","none"
"Iowa",1991,NA,NA,0.0999999046325684,"yes","no",0,0.573796629905701,"no","no",8,"no",2.79800009727478,19.0680999755859,15.3999996185303,"yes","no",3,"yes",0.0207746997475624,19.246000289917,76,"93_97","none"
"Iowa",1992,"no",-5,-0.0999999046325684,"yes","no",0,0.5,"no","no",9,"no",2.81800007820129,19.3007507324219,15.3999996185303,"yes","no",3,"yes",0.0207746997475624,19.246000289917,76,"93_97","none"
"Iowa",1993,"no",-41,-0.300000190734863,"no","yes",0,2.59999990463257,"no","no",10,"no",2.83699989318848,19.2871894836426,15.5,"yes","no",3,"yes",0.0207746997475624,19.246000289917,76,"98_02","none"
"Iowa",1994,"no",-48,-0.399999856948853,"no","yes",1,0.100000001490116,"no","no",11,"no",2.8510000705719,19.1205101013184,15.3999996185303,"yes","no",3,"yes",0.0207746997475624,19.246000289917,76,"98_02","none"
"Iowa",1995,"no",-29,-0.200000047683716,"no","yes",0,7,"no","no",12,"no",2.86700010299683,19.043529510498,15.1999998092651,"yes","no",3,"yes",0.0207746997475624,19.246000289917,76,"98_02","none"
"Iowa",1996,"no",-30,0,"no","yes",0,14.3999996185303,"no","no",13,"no",2.88000011444092,18.8522090911865,15.1999998092651,"yes","no",3,"yes",0.0207746997475624,19.246000289917,76,"98_02","none"
"Iowa",1997,"no",-34,-0.399999856948853,"no","no",0,19.2999992370605,"no","no",14,"no",2.89100003242493,18.9882507324219,15,"yes","no",3,"yes",0.0207746997475624,19.246000289917,76,"98_02","none"
"Iowa",1998,"no",-42,-0.299999952316284,"no","no",1,18.7000007629395,"no","no",15,"no",2.90300011634827,18.8743495941162,15.1000003814697,"yes","no",3,"yes",0.0207746997475624,19.246000289917,76,"03_07","none"
"Iowa",1999,"no",-34,-0.300000190734863,"yes","no",0,17.1000003814697,"yes","no",0,"yes",2.91799998283386,18.7146301269531,14.8999996185303,"yes","no",3,"yes",0.0207746997475624,19.246000289917,76,"03_07","none"
"Iowa",2000,"no",-42,0.200000047683716,"yes","no",0,12,"yes","no",1,"no",2.92804598808289,18.6261100769043,14.8999996185303,"yes","no",3,"yes",0.0207746997475624,19.246000289917,76,"03_07","none"
"Iowa",2001,"no",-30,0.5,"yes","no",0,9.80000019073486,"yes","no",2,"no",2.92929410934448,18.1145534515381,14.8000001907349,"yes","no",3,"yes",0.0207746997475624,19.246000289917,76,"03_07","none"
"Iowa",2002,"no",-24,0.600000143051147,"yes","no",1,7.90000009536743,"yes","no",3,"no",2.92939496040344,17.6029968261719,14.6999998092651,"yes","no",3,"yes",0.0207746997475624,19.246000289917,76,"03_07","none"
"Iowa",2003,"no",-31,0.5,"yes","no",0,5.19999980926514,"yes","no",4,"no",2.93340706825256,17.3913040161133,14.6999998092651,"yes","no",3,"yes",0.0207746997475624,19.246000289917,76,"98_02","none"
"Iowa",2004,"no",-30,0.299999713897705,"yes","no",0,4.09999990463257,"yes","no",5,"no",2.94273900985718,16.9262008666992,14.6999998092651,"yes","no",3,"yes",0.0207746997475624,19.246000289917,76,"98_02","none"
"Iowa",2005,"no",-14,-0.399999618530273,"no","yes",0,6.40000009536743,"yes","no",6,"no",2.95177507400513,16.5205669403076,14.6999998092651,"yes","no",3,"yes",0.0207746997475624,19.246000289917,76,"98_02","none"
"Iowa",2006,"no",-30,-0.500000238418579,"no","yes",1,12.1000003814697,"yes","no",7,"no",2.96726989746094,17.3708915710449,14.6000003814697,"yes","no",3,"yes",0.0207746997475624,19.246000289917,76,"98_02","none"
"Iowa",2007,"no",-32,0,"no","no",0,15.1000003814697,"yes","no",0,"yes",2.98336005210876,17.2356090545654,14.6999998092651,"yes","no",3,"yes",0.0207746997475624,19.246000289917,76,"98_02","none"
"Kansas",1978,NA,NA,NA,"no","yes",1,NA,"no","no",3,"no",2.33599996566772,20.8777198791504,12.7396697998047,"yes","no",1,"yes",0.0650572031736374,24.1599998474121,72,"93_97","soft"
"Kansas",1979,NA,NA,0,"yes","no",0,NA,"yes","no",0,"yes",2.3510000705719,20.0928707122803,12.7902097702026,"yes","no",1,"yes",0.0650572031736374,24.1599998474121,72,"93_97","soft"
"Kansas",1980,NA,NA,1.40000009536743,"yes","no",0,NA,"yes","no",1,"no",2.36400008201599,19.7969493865967,12.9441604614258,"yes","no",1,"yes",0.0650572031736374,24.1599998474121,72,"93_97","soft"
"Kansas",1981,NA,NA,-0.199999809265137,"yes","no",0,NA,"yes","no",2,"no",2.38499999046326,19.1453704833984,13.0289096832275,"yes","no",1,"yes",0.0650572031736374,24.1599998474121,72,"93_97","soft"
"Kansas",1982,NA,NA,2.19999980926514,"yes","no",1,NA,"yes","no",3,"no",2.40100002288818,18.7707595825195,13.0813999176025,"yes","no",1,"yes",0.0650572031736374,24.1599998474121,72,"93_97","soft"
"Kansas",1983,NA,NA,-0.5,"yes","no",0,NA,"yes","yes",4,"no",2.41599988937378,18.466609954834,13.1492204666138,"yes","no",1,"yes",0.0650572031736374,24.1599998474121,72,"93_97","soft"
"Kansas",1984,NA,NA,-1,"yes","no",0,NA,"yes","yes",5,"no",2.42400002479553,18.3196697235107,13.2377004623413,"yes","no",1,"yes",0.0650572031736374,24.1599998474121,72,"93_97","soft"
"Kansas",1985,NA,NA,0.199999809265137,"yes","no",0,NA,"yes","yes",6,"no",2.42700004577637,18.4081592559814,13.3061199188232,"yes","no",1,"yes",0.0650572031736374,24.1599998474121,72,"93_97","soft"
"Kansas",1986,NA,NA,0.200000286102295,"yes","no",1,NA,"yes","yes",7,"no",2.43300008773804,18.422119140625,13.3999996185303,"yes","no",1,"yes",0.0650572031736374,24.1599998474121,72,"93_97","soft"
"Kansas",1987,NA,NA,-0.5,"no","no",0,NA,"no","no",0,"yes",2.4449999332428,18.497579574585,13.6000003814697,"yes","no",1,"yes",0.0650572031736374,24.1599998474121,72,"93_97","soft"
"Kansas",1988,NA,NA,-0.300000190734863,"no","no",0,7.69999980926514,"no","no",1,"no",2.46199989318848,18.65159034729,13.5,"yes","no",1,"yes",0.0650572031736374,24.1599998474121,72,"93_97","soft"
"Kansas",1989,"no",-48,-0.400000095367432,"no","no",0,15.1000003814697,"no","no",2,"no",2.47300004959106,18.6231594085693,13.6490297317505,"yes","no",1,"yes",0.0650572031736374,24.1599998474121,72,"93_97","soft"
"Kansas",1990,"no",-43,0.100000381469727,"no","no",1,10.3000001907349,"no","no",3,"no",2.4779999256134,18.6037101745605,13.9225196838379,"yes","no",1,"yes",0.0650572031736374,24.1599998474121,72,"93_97","soft"
"Kansas",1991,"no",-38,0.199999809265137,"no","yes",0,6.15753698348999,"yes","no",0,"yes",2.49900007247925,19.3496608734131,13.8999996185303,"yes","no",1,"yes",0.0650572031736374,24.1599998474121,72,"93_97","soft"
"Kansas",1992,NA,NA,0.0999999046325684,"no","yes",0,5,"yes","no",1,"no",2.53200006484985,19.5228595733643,13.8999996185303,"yes","no",1,"yes",0.0650572031736374,24.1599998474121,72,"93_97","soft"
"Kansas",1993,"no",-47,0.5,"yes","no",0,16.5,"yes","no",2,"no",2.55699992179871,19.5477695465088,13.8999996185303,"yes","no",1,"yes",0.0650572031736374,24.1599998474121,72,"98_02","soft"
