"household","year","migration","price","rain","land"
"3451",2005,0,0.224769592285156,0.0212188176810741,0
"3451",2006,0,0.314764022827148,-0.0427181646227837,0
"3473",2000,NA,NA,5.22439098358154,0
"3473",2001,0,NA,-0.200623854994774,0
"3473",2002,0,-0.00581693649291992,0.0412470325827599,0
"3473",2003,0,-0.00362777709960938,-0.308641880750656,0
"3473",2004,1,-0.0457510948181152,-0.0677497982978821,0
"3473",2005,0,0.224769592285156,0.0212188176810741,0
"3473",2006,1,0.314764022827148,-0.0427181646227837,0
"3475",2000,NA,NA,5.22439098358154,0
"3475",2001,0,NA,-0.200623854994774,0
"3475",2002,0,-0.00581693649291992,0.0412470325827599,0
"3475",2003,1,-0.00362777709960938,-0.308641880750656,0
"3475",2004,0,-0.0457510948181152,-0.0677497982978821,0
"3475",2005,0,0.224769592285156,0.0212188176810741,0
"3475",2006,0,0.314764022827148,-0.0427181646227837,0
"3482",2000,NA,NA,5.22439098358154,0
"3482",2001,1,NA,-0.200623854994774,0
"3482",2002,0,-0.00581693649291992,0.0412470325827599,0
"3482",2003,0,-0.00362777709960938,-0.308641880750656,0
"3482",2004,0,-0.0457510948181152,-0.0677497982978821,0
"3482",2005,0,0.224769592285156,0.0212188176810741,0
"3482",2006,0,0.314764022827148,-0.0427181646227837,0
"3492",2000,NA,NA,5.22439098358154,0
"3492",2001,0,NA,-0.200623854994774,0
"3492",2002,0,-0.00581693649291992,0.0412470325827599,0
"3492",2003,0,-0.00362777709960938,-0.308641880750656,0
"3492",2004,0,-0.0457510948181152,-0.0677497982978821,0
"3492",2005,1,0.224769592285156,0.0212188176810741,0
"3492",2006,0,0.314764022827148,-0.0427181646227837,0
"3502",2000,NA,NA,5.22439098358154,0
"3502",2001,0,NA,-0.200623854994774,0
"3502",2002,1,-0.00581693649291992,0.0412470325827599,0
"3502",2003,0,-0.00362777709960938,-0.308641880750656,0
"3502",2004,1,-0.0457510948181152,-0.0677497982978821,0
"3502",2005,0,0.224769592285156,0.0212188176810741,0
"3502",2006,0,0.314764022827148,-0.0427181646227837,0
"3503",2000,NA,NA,5.22439098358154,1.35000002384186
"3503",2001,0,NA,-0.200623854994774,1.35000002384186
"3503",2002,0,-0.00581693649291992,0.0412470325827599,1.35000002384186
"3503",2003,1,-0.00362777709960938,-0.308641880750656,1.35000002384186
"3503",2004,0,-0.0457510948181152,-0.0677497982978821,1.35000002384186
"3503",2005,0,0.224769592285156,0.0212188176810741,1.35000002384186
"3503",2006,0,0.314764022827148,-0.0427181646227837,1.35000002384186
"3504",2000,NA,NA,5.22439098358154,0.25
"3504",2001,0,NA,-0.200623854994774,0.25
"3504",2002,0,-0.00581693649291992,0.0412470325827599,0.25
"3504",2003,0,-0.00362777709960938,-0.308641880750656,0.25
"3504",2004,1,-0.0457510948181152,-0.0677497982978821,0.25
"3504",2005,0,0.224769592285156,0.0212188176810741,0.25
"3504",2006,0,0.314764022827148,-0.0427181646227837,0.25
"3592",2000,NA,NA,5.06982851028442,0
"3592",2001,1,NA,-0.206381648778915,0
"3592",2002,1,-0.00581693649291992,0.0514509789645672,0
"3592",2003,0,-0.00362777709960938,-0.332936763763428,0
"3592",2004,0,-0.0457510948181152,-0.0886440575122833,0
"3592",2005,0,0.224769592285156,-0.0150002166628838,0
"3592",2006,0,0.314764022827148,-0.0733417570590973,0
"3598",2000,NA,NA,5.06982851028442,0
"3598",2001,0,NA,-0.206381648778915,0
"3598",2002,0,-0.00581693649291992,0.0514509789645672,0
"3598",2003,1,-0.00362777709960938,-0.332936763763428,0
"3598",2004,0,-0.0457510948181152,-0.0886440575122833,0
"3598",2005,0,0.224769592285156,-0.0150002166628838,0
"3598",2006,0,0.314764022827148,-0.0733417570590973,0
"3653",2000,NA,NA,5.02335405349731,0
"3653",2001,0,NA,-0.179545685648918,0
"3653",2002,0,-0.000299930572509766,0.0692367702722549,0
"3653",2003,1,-0.000500679016113281,-0.399693340063095,0
"3653",2004,1,0.00509119033813477,-0.0628378465771675,0
"3653",2005,0,0.211304664611816,-0.00200769864022732,0
"3653",2006,0,0.285967350006104,-0.11664741486311,0
"3655",2000,NA,NA,5.02335405349731,0
"3655",2001,0,NA,-0.179545685648918,0
"3655",2002,0,-0.000299930572509766,0.0692367702722549,0
"3655",2003,0,-0.000500679016113281,-0.399693340063095,0
"3655",2004,0,0.00509119033813477,-0.0628378465771675,0
"3655",2005,1,0.211304664611816,-0.00200769864022732,0
"3655",2006,0,0.285967350006104,-0.11664741486311,0
"3659",2000,NA,NA,5.02335405349731,0.109999999403954
"3659",2001,0,NA,-0.179545685648918,0.109999999403954
"3659",2002,1,-0.000299930572509766,0.0692367702722549,0.109999999403954
"3659",2003,0,-0.000500679016113281,-0.399693340063095,0.109999999403954
"3659",2004,0,0.00509119033813477,-0.0628378465771675,0.109999999403954
"3659",2005,0,0.211304664611816,-0.00200769864022732,0.109999999403954
"3659",2006,0,0.285967350006104,-0.11664741486311,0.109999999403954
"3661",2000,NA,NA,5.02335405349731,0
"3661",2001,0,NA,-0.179545685648918,0
"3661",2002,0,-0.000299930572509766,0.0692367702722549,0
"3661",2003,0,-0.000500679016113281,-0.399693340063095,0
"3661",2004,0,0.00509119033813477,-0.0628378465771675,0
"3661",2005,1,0.211304664611816,-0.00200769864022732,0
"3661",2006,0,0.285967350006104,-0.11664741486311,0
"3697",2000,NA,NA,5.32817220687866,0
"3697",2001,0,NA,-0.118356108665466,0
"3697",2002,0,0.00955390930175781,0.0157098714262247,0
"3697",2003,0,0.0337929725646973,-0.418726056814194,0
"3697",2004,1,0.0246853828430176,-0.0403372831642628,0
"3697",2005,0,0.273711681365967,0.0135895954445004,0
"3697",2006,0,0.295097351074219,-0.165422320365906,0
"3698",2000,NA,NA,5.32817220687866,0
"3698",2001,0,NA,-0.118356108665466,0
"3698",2002,0,0.00955390930175781,0.0157098714262247,0
"3698",2003,0,0.0337929725646973,-0.418726056814194,0
"3698",2004,1,0.0246853828430176,-0.0403372831642628,0
"3698",2005,0,0.273711681365967,0.0135895954445004,0
"3698",2006,0,0.295097351074219,-0.165422320365906,0
"3702",2000,NA,NA,5.32817220687866,0
"3702",2001,0,NA,-0.118356108665466,0
"3702",2002,0,0.00955390930175781,0.0157098714262247,0
"3702",2003,0,0.0337929725646973,-0.418726056814194,0
"3702",2004,1,0.0246853828430176,-0.0403372831642628,0
"3702",2005,0,0.273711681365967,0.0135895954445004,0
"3702",2006,0,0.295097351074219,-0.165422320365906,0
"3703",2000,NA,NA,5.32817220687866,0
"3703",2001,0,NA,-0.118356108665466,0
"3703",2002,1,0.00955390930175781,0.0157098714262247,0
"3703",2003,0,0.0337929725646973,-0.418726056814194,0
"3703",2004,0,0.0246853828430176,-0.0403372831642628,0
"3703",2005,0,0.273711681365967,0.0135895954445004,0
"3703",2006,0,0.295097351074219,-0.165422320365906,0
"3706",2000,NA,NA,5.32817220687866,0
"3706",2001,0,NA,-0.118356108665466,0
"3706",2002,0,0.00955390930175781,0.0157098714262247,0
"3706",2003,0,0.0337929725646973,-0.418726056814194,0
"3706",2004,1,0.0246853828430176,-0.0403372831642628,0
"3706",2005,0,0.273711681365967,0.0135895954445004,0
"3706",2006,0,0.295097351074219,-0.165422320365906,0
"3707",2000,NA,NA,5.32817220687866,0
"3707",2001,0,NA,-0.118356108665466,0
"3707",2002,0,0.00955390930175781,0.0157098714262247,0
"3707",2003,0,0.0337929725646973,-0.418726056814194,0
"3707",2004,1,0.0246853828430176,-0.0403372831642628,0
"3707",2005,1,0.273711681365967,0.0135895954445004,0
"3707",2006,0,0.295097351074219,-0.165422320365906,0
"3708",2000,NA,NA,5.32817220687866,0
"3708",2001,0,NA,-0.118356108665466,0
"3708",2002,1,0.00955390930175781,0.0157098714262247,0
"3708",2003,0,0.0337929725646973,-0.418726056814194,0
"3708",2004,0,0.0246853828430176,-0.0403372831642628,0
"3708",2005,0,0.273711681365967,0.0135895954445004,0
"3708",2006,0,0.295097351074219,-0.165422320365906,0
"4042",2000,NA,NA,5.51520919799805,0
"4042",2001,0,NA,-0.0452625602483749,0
"4042",2002,0,0.0242047309875488,-0.243189051747322,0
"4042",2003,1,-0.00450038909912109,-0.146441698074341,0
"4042",2004,0,0.0994997024536133,-0.107274830341339,0
"4042",2005,0,0.321370601654053,0.157863929867744,0
"4042",2006,0,0.219842433929443,-0.125918731093407,0
"4060",2000,NA,NA,5.51520919799805,0.529999971389771
"4060",2001,1,NA,-0.0452625602483749,0.529999971389771
"4060",2002,0,0.0242047309875488,-0.243189051747322,0.529999971389771
"4060",2003,0,-0.00450038909912109,-0.146441698074341,0.529999971389771
"4060",2004,1,0.0994997024536133,-0.107274830341339,0.529999971389771
"4060",2005,0,0.321370601654053,0.157863929867744,0.529999971389771
"4060",2006,0,0.219842433929443,-0.125918731093407,0.529999971389771
"4068",2000,NA,NA,5.51520919799805,0.159999996423721
"4068",2001,0,NA,-0.0452625602483749,0.159999996423721
"4068",2002,1,0.0242047309875488,-0.243189051747322,0.159999996423721
"4068",2003,0,-0.00450038909912109,-0.146441698074341,0.159999996423721
"4068",2004,0,0.0994997024536133,-0.107274830341339,0.159999996423721
"4068",2005,1,0.321370601654053,0.157863929867744,0.159999996423721
"4068",2006,0,0.219842433929443,-0.125918731093407,0.159999996423721
"4071",2000,NA,NA,5.51520919799805,0
"4071",2001,1,NA,-0.0452625602483749,0
"4071",2002,1,0.0242047309875488,-0.243189051747322,0
"4071",2003,0,-0.00450038909912109,-0.146441698074341,0
"4071",2004,0,0.0994997024536133,-0.107274830341339,0
"4071",2005,0,0.321370601654053,0.157863929867744,0
"4071",2006,0,0.219842433929443,-0.125918731093407,0
"4080",2000,NA,NA,5.70516157150269,0
"4080",2001,0,NA,-0.0341350995004177,0
"4080",2002,0,0.0242047309875488,-0.260931104421616,0
"4080",2003,0,-0.00450038909912109,-0.112733334302902,0
"4080",2004,1,0.0994997024536133,-0.106878623366356,0
"4080",2005,0,0.321370601654053,0.136369585990906,0
"4080",2006,0,0.219842433929443,-0.117723762989044,0
"4098",2000,NA,NA,5.70516157150269,0.200000002980232
"4098",2001,1,NA,-0.0341350995004177,0.200000002980232
"4098",2002,0,0.0242047309875488,-0.260931104421616,0.200000002980232
"4098",2003,0,-0.00450038909912109,-0.112733334302902,0.200000002980232
"4098",2004,0,0.0994997024536133,-0.106878623366356,0.200000002980232
"4098",2005,0,0.321370601654053,0.136369585990906,0.200000002980232
"4098",2006,0,0.219842433929443,-0.117723762989044,0.200000002980232
"4102",2000,NA,NA,5.70516157150269,1.63999998569489
"4102",2001,0,NA,-0.0341350995004177,1.63999998569489
"4102",2002,1,0.0242047309875488,-0.260931104421616,1.63999998569489
"4102",2003,0,-0.00450038909912109,-0.112733334302902,1.63999998569489
"4102",2004,1,0.0994997024536133,-0.106878623366356,1.63999998569489
"4102",2005,0,0.321370601654053,0.136369585990906,1.63999998569489
"4102",2006,0,0.219842433929443,-0.117723762989044,1.63999998569489
"4103",2000,NA,NA,5.70516157150269,0.340000003576279
"4103",2001,0,NA,-0.0341350995004177,0.340000003576279
"4103",2002,1,0.0242047309875488,-0.260931104421616,0.340000003576279
"4103",2003,0,-0.00450038909912109,-0.112733334302902,0.340000003576279
"4103",2004,0,0.0994997024536133,-0.106878623366356,0.340000003576279
"4103",2005,0,0.321370601654053,0.136369585990906,0.340000003576279
"4103",2006,0,0.219842433929443,-0.117723762989044,0.340000003576279
"4105",2000,NA,NA,5.70516157150269,0.5
"4105",2001,1,NA,-0.0341350995004177,0.5
"4105",2002,1,0.0242047309875488,-0.260931104421616,0.5
"4105",2003,0,-0.00450038909912109,-0.112733334302902,0.5
"4105",2004,0,0.0994997024536133,-0.106878623366356,0.5
"4105",2005,0,0.321370601654053,0.136369585990906,0.5
"4105",2006,0,0.219842433929443,-0.117723762989044,0.5
"4106",2000,NA,NA,5.70516157150269,0
"4106",2001,1,NA,-0.0341350995004177,0
"4106",2002,0,0.0242047309875488,-0.260931104421616,0
"4106",2003,0,-0.00450038909912109,-0.112733334302902,0
"4106",2004,0,0.0994997024536133,-0.106878623366356,0
"4106",2005,0,0.321370601654053,0.136369585990906,0
"4106",2006,0,0.219842433929443,-0.117723762989044,0
"4115",2000,NA,NA,5.70516157150269,0
"4115",2001,0,NA,-0.0341350995004177,0
"4115",2002,0,0.0242047309875488,-0.260931104421616,0
"4115",2003,1,-0.00450038909912109,-0.112733334302902,0
"4115",2004,0,0.0994997024536133,-0.106878623366356,0
"4115",2005,0,0.321370601654053,0.136369585990906,0
"4115",2006,0,0.219842433929443,-0.117723762989044,0
"4214",2000,NA,NA,5.63156652450562,0.589999973773956
"4214",2001,0,NA,-0.00389613886363804,0.589999973773956
"4214",2002,1,0.0242047309875488,-0.275034040212631,0.589999973773956
"4214",2003,0,-0.00450038909912109,-0.0658071115612984,0.589999973773956
"4214",2004,0,0.0994997024536133,-0.0689497962594032,0.589999973773956
"4214",2005,0,0.321370601654053,0.154302477836609,0.589999973773956
"4214",2006,0,0.219842433929443,-0.100499399006367,0.589999973773956
"4222",2000,NA,NA,5.63156652450562,0.490000009536743
"4222",2001,0,NA,-0.00389613886363804,0.490000009536743
"4222",2002,0,0.0242047309875488,-0.275034040212631,0.490000009536743
"4222",2003,0,-0.00450038909912109,-0.0658071115612984,0.490000009536743
"4222",2004,0,0.0994997024536133,-0.0689497962594032,0.490000009536743
"4222",2005,1,0.321370601654053,0.154302477836609,0.490000009536743
"4222",2006,0,0.219842433929443,-0.100499399006367,0.490000009536743
"4237",2000,NA,NA,5.63156652450562,0.230000004172325
"4237",2001,0,NA,-0.00389613886363804,0.230000004172325
"4237",2002,0,0.0242047309875488,-0.275034040212631,0.230000004172325
"4237",2003,0,-0.00450038909912109,-0.0658071115612984,0.230000004172325
"4237",2004,1,0.0994997024536133,-0.0689497962594032,0.230000004172325
"4237",2005,0,0.321370601654053,0.154302477836609,0.230000004172325
"4237",2006,0,0.219842433929443,-0.100499399006367,0.230000004172325
"4360",2000,NA,NA,5.42892456054688,0.300000011920929
"4360",2001,0,NA,0.008760591968894,0.300000011920929
"4360",2002,0,0.0545825958251953,-0.234355270862579,0.300000011920929
"4360",2003,1,-0.0026545524597168,-0.0318773239850998,0.300000011920929
"4360",2004,0,-0.0373349189758301,-0.0333513095974922,0.300000011920929
"4360",2005,0,0.225289344787598,0.0628022477030754,0.300000011920929
"4360",2006,1,0.299297332763672,-0.0253066718578339,0.300000011920929
"4382",2000,NA,NA,5.42892456054688,0.610000014305115
"4382",2001,0,NA,0.008760591968894,0.610000014305115
"4382",2002,0,0.0545825958251953,-0.234355270862579,0.610000014305115
"4382",2003,1,-0.0026545524597168,-0.0318773239850998,0.610000014305115
"4382",2004,0,-0.0373349189758301,-0.0333513095974922,0.610000014305115
"4382",2005,0,0.225289344787598,0.0628022477030754,0.610000014305115
"4382",2006,0,0.299297332763672,-0.0253066718578339,0.610000014305115
"4396",2000,NA,NA,5.42892456054688,0.109999999403954
"4396",2001,0,NA,0.008760591968894,0.109999999403954
"4396",2002,0,0.0545825958251953,-0.234355270862579,0.109999999403954
"4396",2003,1,-0.0026545524597168,-0.0318773239850998,0.109999999403954
"4396",2004,0,-0.0373349189758301,-0.0333513095974922,0.109999999403954
"4396",2005,0,0.225289344787598,0.0628022477030754,0.109999999403954
"4396",2006,0,0.299297332763672,-0.0253066718578339,0.109999999403954
"4404",2000,NA,NA,5.42892456054688,0
"4404",2001,0,NA,0.008760591968894,0
"4404",2002,0,0.0545825958251953,-0.234355270862579,0
"4404",2003,1,-0.0026545524597168,-0.0318773239850998,0
"4404",2004,1,-0.0373349189758301,-0.0333513095974922,0
"4404",2005,0,0.225289344787598,0.0628022477030754,0
"4404",2006,0,0.299297332763672,-0.0253066718578339,0
"4549",2000,NA,NA,5.44071483612061,0.580000042915344
"4549",2001,1,NA,-0.00130795536097139,0.580000042915344
"4549",2002,0,0.0545825958251953,-0.254906892776489,0.580000042915344
"4549",2003,0,-0.0026545524597168,-0.0641997158527374,0.580000042915344
"4549",2004,0,-0.0373349189758301,-0.0787431001663208,0.580000042915344
"4549",2005,0,0.225289344787598,0.0356616526842117,0.580000042915344
"4549",2006,0,0.299297332763672,-0.0605519525706768,0.580000042915344
"4571",2000,NA,NA,5.44071483612061,0
"4571",2001,0,NA,-0.00130795536097139,0
"4571",2002,0,0.0545825958251953,-0.254906892776489,0
"4571",2003,1,-0.0026545524597168,-0.0641997158527374,0
"4571",2004,1,-0.0373349189758301,-0.0787431001663208,0
"4571",2005,0,0.225289344787598,0.0356616526842117,0
"4571",2006,0,0.299297332763672,-0.0605519525706768,0
"4663",2000,NA,NA,5.31936931610107,0.209999993443489
"4663",2001,1,NA,-0.0401436202228069,0.209999993443489
"4663",2002,0,0.0184292793273926,-0.215564638376236,0.209999993443489
"4663",2003,0,-0.0473432540893555,-0.140362650156021,0.209999993443489
"4663",2004,0,0.0526304244995117,-0.104722112417221,0.209999993443489
"4663",2005,0,0.226263523101807,-0.0540769249200821,0.209999993443489
"4663",2006,0,0.236942291259766,-0.0784628167748451,0.209999993443489
"4668",2000,NA,NA,5.31936931610107,0.280000001192093
"4668",2001,0,NA,-0.0401436202228069,0.280000001192093
"4668",2002,0,0.0184292793273926,-0.215564638376236,0.280000001192093
"4668",2003,0,-0.0473432540893555,-0.140362650156021,0.280000001192093
"4668",2004,0,0.0526304244995117,-0.104722112417221,0.280000001192093
"4668",2005,1,0.226263523101807,-0.0540769249200821,0.280000001192093
"4668",2006,0,0.236942291259766,-0.0784628167748451,0.280000001192093
"4773",2000,NA,NA,5.451416015625,0
"4773",2001,0,NA,-0.0618095993995667,0
"4773",2002,0,0.0184292793273926,-0.236323595046997,0
"4773",2003,1,-0.0473432540893555,-0.0770214721560478,0
"4773",2004,1,0.0526304244995117,-0.108484148979187,0
"4773",2005,0,0.226263523101807,-0.031376089900732,0
"4773",2006,0,0.236942291259766,-0.0708366632461548,0
"4786",2000,NA,NA,5.451416015625,0
"4786",2001,0,NA,-0.0618095993995667,0
"4786",2002,0,0.0184292793273926,-0.236323595046997,0
"4786",2003,0,-0.0473432540893555,-0.0770214721560478,0
"4786",2004,0,0.0526304244995117,-0.108484148979187,0
"4786",2005,1,0.226263523101807,-0.031376089900732,0
"4786",2006,0,0.236942291259766,-0.0708366632461548,0
"4842",2000,NA,NA,5.53705453872681,1.35000002384186
"4842",2001,0,NA,-0.0316145606338978,1.35000002384186
"4842",2002,1,0.0184292793273926,-0.262395739555359,1.35000002384186
"4842",2003,0,-0.0473432540893555,-0.0553589351475239,1.35000002384186
"4842",2004,0,0.0526304244995117,-0.0853916332125664,1.35000002384186
"4842",2005,0,0.226263523101807,0.0661921575665474,1.35000002384186
"4842",2006,0,0.236942291259766,-0.0669018477201462,1.35000002384186
"4845",2000,NA,NA,5.53705453872681,2.5
"4845",2001,0,NA,-0.0316145606338978,2.5
"4845",2002,0,0.0184292793273926,-0.262395739555359,2.5
"4845",2003,1,-0.0473432540893555,-0.0553589351475239,2.5
"4845",2004,0,0.0526304244995117,-0.0853916332125664,2.5
"4845",2005,1,0.226263523101807,0.0661921575665474,2.5
"4845",2006,0,0.236942291259766,-0.0669018477201462,2.5
"4846",2000,NA,NA,5.53705453872681,1.62000000476837
"4846",2001,1,NA,-0.0316145606338978,1.62000000476837
"4846",2002,0,0.0184292793273926,-0.262395739555359,1.62000000476837
"4846",2003,0,-0.0473432540893555,-0.0553589351475239,1.62000000476837
"4846",2004,0,0.0526304244995117,-0.0853916332125664,1.62000000476837
"4846",2005,0,0.226263523101807,0.0661921575665474,1.62000000476837
"4846",2006,0,0.236942291259766,-0.0669018477201462,1.62000000476837
"4877",2000,NA,NA,5.53705453872681,0.349999994039536
"4877",2001,0,NA,-0.0316145606338978,0.349999994039536
"4877",2002,0,0.0184292793273926,-0.262395739555359,0.349999994039536
"4877",2003,0,-0.0473432540893555,-0.0553589351475239,0.349999994039536
"4877",2004,1,0.0526304244995117,-0.0853916332125664,0.349999994039536
"4877",2005,0,0.226263523101807,0.0661921575665474,0.349999994039536
"4877",2006,0,0.236942291259766,-0.0669018477201462,0.349999994039536
"4881",2000,NA,NA,5.53705453872681,0
"4881",2001,0,NA,-0.0316145606338978,0
"4881",2002,0,0.0184292793273926,-0.262395739555359,0
"4881",2003,1,-0.0473432540893555,-0.0553589351475239,0
"4881",2004,0,0.0526304244995117,-0.0853916332125664,0
"4881",2005,0,0.226263523101807,0.0661921575665474,0
"4881",2006,0,0.236942291259766,-0.0669018477201462,0
"4882",2000,NA,NA,5.53705453872681,0
"4882",2001,0,NA,-0.0316145606338978,0
"4882",2002,1,0.0184292793273926,-0.262395739555359,0
"4882",2003,0,-0.0473432540893555,-0.0553589351475239,0
"4882",2004,0,0.0526304244995117,-0.0853916332125664,0
"4882",2005,0,0.226263523101807,0.0661921575665474,0
"4882",2006,0,0.236942291259766,-0.0669018477201462,0
"4883",2000,NA,NA,5.53705453872681,0.170000001788139
"4883",2001,0,NA,-0.0316145606338978,0.170000001788139
"4883",2002,1,0.0184292793273926,-0.262395739555359,0.170000001788139
"4883",2003,0,-0.0473432540893555,-0.0553589351475239,0.170000001788139
"4883",2004,0,0.0526304244995117,-0.0853916332125664,0.170000001788139
"4883",2005,0,0.226263523101807,0.0661921575665474,0.170000001788139
"4883",2006,0,0.236942291259766,-0.0669018477201462,0.170000001788139
"5008",2000,NA,NA,5.70516157150269,0
"5008",2001,0,NA,-0.0341350995004177,0
"5008",2002,0,-0.00320529937744141,-0.260931104421616,0
"5008",2003,1,-0.0263266563415527,-0.112733334302902,0
"5008",2004,1,-0.0430388450622559,-0.106878623366356,0
"5008",2005,0,0.325350761413574,0.136369585990906,0
"5008",2006,0,0.250114440917969,-0.117723762989044,0
"5062",2000,NA,NA,5.51520919799805,0
"5062",2001,0,NA,-0.0452625602483749,0
"5062",2002,0,-0.00320529937744141,-0.243189051747322,0
"5062",2003,1,-0.0263266563415527,-0.146441698074341,0
"5062",2004,0,-0.0430388450622559,-0.107274830341339,0
"5062",2005,0,0.325350761413574,0.157863929867744,0
"5062",2006,0,0.250114440917969,-0.125918731093407,0
"5063",2000,NA,NA,5.51520919799805,0.349999994039536
"5063",2001,0,NA,-0.0452625602483749,0.349999994039536
"5063",2002,1,-0.00320529937744141,-0.243189051747322,0.349999994039536
"5063",2003,0,-0.0263266563415527,-0.146441698074341,0.349999994039536
"5063",2004,0,-0.0430388450622559,-0.107274830341339,0.349999994039536
"5063",2005,0,0.325350761413574,0.157863929867744,0.349999994039536
"5063",2006,0,0.250114440917969,-0.125918731093407,0.349999994039536
"5064",2000,NA,NA,5.51520919799805,0
"5064",2001,0,NA,-0.0452625602483749,0
"5064",2002,1,-0.00320529937744141,-0.243189051747322,0
"5064",2003,1,-0.0263266563415527,-0.146441698074341,0
"5064",2004,0,-0.0430388450622559,-0.107274830341339,0
"5064",2005,1,0.325350761413574,0.157863929867744,0
"5064",2006,0,0.250114440917969,-0.125918731093407,0
"5065",2000,NA,NA,5.51520919799805,0.349999994039536
"5065",2001,0,NA,-0.0452625602483749,0.349999994039536
"5065",2002,0,-0.00320529937744141,-0.243189051747322,0.349999994039536
"5065",2003,1,-0.0263266563415527,-0.146441698074341,0.349999994039536
"5065",2004,0,-0.0430388450622559,-0.107274830341339,0.349999994039536
"5065",2005,0,0.325350761413574,0.157863929867744,0.349999994039536
"5065",2006,0,0.250114440917969,-0.125918731093407,0.349999994039536
"5067",2000,NA,NA,5.51520919799805,0
"5067",2001,0,NA,-0.0452625602483749,0
"5067",2002,0,-0.00320529937744141,-0.243189051747322,0
"5067",2003,0,-0.0263266563415527,-0.146441698074341,0
"5067",2004,0,-0.0430388450622559,-0.107274830341339,0
"5067",2005,1,0.325350761413574,0.157863929867744,0
"5067",2006,0,0.250114440917969,-0.125918731093407,0
"5070",2000,NA,NA,5.51520919799805,0
"5070",2001,0,NA,-0.0452625602483749,0
"5070",2002,0,-0.00320529937744141,-0.243189051747322,0
"5070",2003,0,-0.0263266563415527,-0.146441698074341,0
"5070",2004,0,-0.0430388450622559,-0.107274830341339,0
"5070",2005,1,0.325350761413574,0.157863929867744,0
"5070",2006,0,0.250114440917969,-0.125918731093407,0
"5073",2000,NA,NA,5.51520919799805,0
"5073",2001,0,NA,-0.0452625602483749,0
"5073",2002,0,-0.00320529937744141,-0.243189051747322,0
"5073",2003,0,-0.0263266563415527,-0.146441698074341,0
"5073",2004,0,-0.0430388450622559,-0.107274830341339,0
"5073",2005,1,0.325350761413574,0.157863929867744,0
"5073",2006,0,0.250114440917969,-0.125918731093407,0
"5076",2000,NA,NA,5.51520919799805,0
"5076",2001,0,NA,-0.0452625602483749,0
"5076",2002,0,-0.00320529937744141,-0.243189051747322,0
"5076",2003,1,-0.0263266563415527,-0.146441698074341,0
"5076",2004,0,-0.0430388450622559,-0.107274830341339,0
"5076",2005,0,0.325350761413574,0.157863929867744,0
"5076",2006,0,0.250114440917969,-0.125918731093407,0
"5131",2000,NA,NA,5.53705453872681,0
"5131",2001,0,NA,-0.0316145606338978,0
"5131",2002,1,0.0184292793273926,-0.262395739555359,0
"5131",2003,0,-0.0473432540893555,-0.0553589351475239,0
"5131",2004,0,0.0526304244995117,-0.0853916332125664,0
"5131",2005,0,0.226263523101807,0.0661921575665474,0
"5131",2006,0,0.236942291259766,-0.0669018477201462,0
"5135",2000,NA,NA,5.53705453872681,0
"5135",2001,0,NA,-0.0316145606338978,0
"5135",2002,1,0.0184292793273926,-0.262395739555359,0
"5135",2003,0,-0.0473432540893555,-0.0553589351475239,0
"5135",2004,0,0.0526304244995117,-0.0853916332125664,0
"5135",2005,0,0.226263523101807,0.0661921575665474,0
"5135",2006,0,0.236942291259766,-0.0669018477201462,0
"5222",2000,NA,NA,5.49117088317871,0.25
"5222",2001,0,NA,-0.0133240669965744,0.25
"5222",2002,0,0.0235209465026855,-0.265205442905426,0.25
"5222",2003,0,-0.00617218017578125,-0.0296847969293594,0.25
"5222",2004,1,-0.00246000289916992,-0.0458362177014351,0.25
"5222",2005,0,0.257425785064697,0.0978425443172455,0.25
"5222",2006,0,0.24909496307373,-0.0478364489972591,0.25
"5233",2000,NA,NA,5.49117088317871,0.490000009536743
"5233",2001,0,NA,-0.0133240669965744,0.490000009536743
"5233",2002,0,0.0235209465026855,-0.265205442905426,0.490000009536743
"5233",2003,1,-0.00617218017578125,-0.0296847969293594,0.490000009536743
"5233",2004,0,-0.00246000289916992,-0.0458362177014351,0.490000009536743
"5233",2005,0,0.257425785064697,0.0978425443172455,0.490000009536743
"5233",2006,0,0.24909496307373,-0.0478364489972591,0.490000009536743
"5236",2000,NA,NA,5.49117088317871,0
"5236",2001,0,NA,-0.0133240669965744,0
"5236",2002,0,0.0235209465026855,-0.265205442905426,0
"5236",2003,1,-0.00617218017578125,-0.0296847969293594,0
"5236",2004,0,-0.00246000289916992,-0.0458362177014351,0
"5236",2005,0,0.257425785064697,0.0978425443172455,0
"5236",2006,0,0.24909496307373,-0.0478364489972591,0
"5246",2000,NA,NA,5.49117088317871,0.689999997615814
"5246",2001,0,NA,-0.0133240669965744,0.689999997615814
"5246",2002,1,0.0235209465026855,-0.265205442905426,0.689999997615814
"5246",2003,1,-0.00617218017578125,-0.0296847969293594,0.689999997615814
"5246",2004,0,-0.00246000289916992,-0.0458362177014351,0.689999997615814
"5246",2005,0,0.257425785064697,0.0978425443172455,0.689999997615814
"5246",2006,0,0.24909496307373,-0.0478364489972591,0.689999997615814
"5263",2000,NA,NA,5.49117088317871,0
"5263",2001,0,NA,-0.0133240669965744,0
"5263",2002,1,0.0235209465026855,-0.265205442905426,0
"5263",2003,0,-0.00617218017578125,-0.0296847969293594,0
"5263",2004,0,-0.00246000289916992,-0.0458362177014351,0
